property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
9429500045,20140509,4.29e+5,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826
1081300200,20140509,3.52e+5,3,2.25,1640,11050,1,0,0,4,8,1640,0,1972,0,98059,47.4723,-122.121,1870,11050
2296500136,20140509,8.40e+5,4,3.5,3810,13592,1,0,1,3,9,2560,1250,2013,0,98056,47.5134,-122.2,3230,9311
7137900320,20140509,2.25e+5,4,1,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938
7504010560,20140509,9.20e+5,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,98074,47.6367,-122.059,2930,12835
7298020240,20140509,4.03e+5,4,2.5,2600,11951,2,0,0,3,10,2600,0,1988,0,98023,47.3053,-122.34,2820,12093
7745000090,20140509,5.65e+5,4,2.25,2470,7447,2,0,0,3,8,2470,0,1984,0,98155,47.7514,-122.286,2270,7400
5393601050,20140509,4.45e+5,4,2,1650,6000,1,0,0,5,7,1000,650,1959,0,98144,47.5834,-122.307,1540,6000
9368700031,20140509,1.95e+5,2,1,720,18000,1,0,0,3,6,720,0,1950,0,98178,47.5054,-122.261,1250,7925
291300170,20140509,3.87e+5,3,2.25,1445,1606,2,0,0,3,7,1300,145,2003,0,98027,47.5348,-122.072,1410,1286
2769602475,20140509,4.90e+5,2,1,1840,3300,1.5,0,0,4,6,1130,710,1910,0,98107,47.6757,-122.362,1320,4000
2121000250,20140509,3.04e+5,3,1.5,1060,10464,1,0,0,4,7,1060,0,1973,0,98034,47.7313,-122.229,1420,10464
4427100025,20140509,2.70e+5,3,1.5,1500,6337,1,0,0,5,7,1500,0,1953,0,98125,47.7276,-122.312,1420,6337
3905040220,20140509,5.25e+5,3,2.5,2030,6970,2,0,0,4,8,2030,0,1991,0,98029,47.5718,-121.999,2000,6140
9510900360,20140509,2.60e+5,3,2,1920,8075,1,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,1920,7826
8856004327,20140509,2.48e+5,4,3,2163,5883,2,0,0,3,7,2163,0,2006,0,98001,47.2734,-122.251,1700,10143
2617300200,20140509,5.32e+5,5,3,3480,57499,1,0,0,4,8,2340,1140,1976,0,98027,47.4574,-122.024,2020,40946
7922800160,20140509,5.12e+5,3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960
7202260330,20140509,5.83e+5,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,47.6876,-122.038,2330,4517
8558600085,20140509,3.11e+5,4,2.25,2130,8078,1,0,0,4,7,1380,750,1977,0,98055,47.4482,-122.209,2300,8112
2026049124,20140509,3.25e+5,3,2.25,1352,1694,3,0,0,3,8,1352,0,2007,0,98125,47.7265,-122.315,1439,1387
524069115,20140509,7.59e+5,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,98075,47.5917,-122.068,3880,78843
8562900180,20140509,4.91e+5,3,1.75,1750,11340,1,0,1,4,7,1300,450,1987,0,98074,47.6099,-122.058,2310,11340
3223059141,20140509,3.60e+5,2,1,1420,81892,1,0,0,3,7,1180,240,1956,0,98055,47.4342,-122.195,1490,1863
9558010230,20140509,3.30e+5,4,2.5,1940,3784,2,0,0,3,8,1940,0,2003,0,98058,47.4513,-122.119,1940,4499
1232000915,20140509,4.81e+5,3,2,1410,4800,1,0,0,3,7,1410,0,1940,0,98117,47.6852,-122.378,1190,3840
8039900086,20140509,2.51e+5,3,1.75,1220,7250,1,0,0,3,7,1220,0,1962,0,98045,47.4887,-121.784,1700,15251
8691310840,20140509,8.33e+5,4,2.75,3780,10308,2,0,0,3,10,3780,0,1999,0,98075,47.589,-121.983,3500,10740
8838900167,20140509,5.43e+5,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823
3528000470,20140509,8.51e+5,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,98053,47.6652,-122.049,3660,89298
6413600290,20140509,2.53e+5,3,1,1030,6127,1,0,0,3,7,880,150,1947,0,98125,47.7192,-122.32,1610,6127
2215900930,20140509,2.25e+5,3,2.5,2000,9202,2,0,0,4,7,2000,0,1992,0,98038,47.3516,-122.057,1750,7827
8106100085,20140509,1.70e+6,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,98040,47.5846,-122.223,4460,22748
9265880040,20140509,5.57e+5,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,47.7678,-122.237,2840,4939
1865400076,20140509,3.24e+5,3,2.25,998,904,2,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110
5119010090,20140510,5.50e+5,5,2.75,3060,7015,1,0,0,5,8,1600,1460,1979,0,98146,47.5052,-122.372,2190,7600
2331300395,20140510,8.75e+5,4,2,2520,6000,1,0,0,3,8,1400,1120,1921,2007,98103,47.6767,-122.35,1580,3720
7625702444,20140510,3.95e+5,3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
7237550310,20140512,1.23e+6,4,4.5,5420,101930,1,0,0,3,11,3890,1530,2001,0,98053,47.6561,-122.005,4760,101930
9822700295,20140512,8.85e+5,4,2.5,2830,5000,2,0,0,3,9,2830,0,1995,0,98105,47.6597,-122.29,1950,5000
8929000270,20140512,4.53e+5,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,98029,47.5517,-121.998,1690,1662
1653500070,20140512,9.27e+5,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239
6669100070,20140512,9.00e+5,4,3.25,4700,38412,2,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571
6448000090,20140512,1.58e+6,5,2.75,3650,20150,1,0,0,4,10,2360,1290,1975,0,98004,47.6215,-122.224,3220,19800
9478400080,20140512,7.50e+5,4,2.5,2980,4930,2,0,0,3,9,2890,90,2000,0,98006,47.5445,-122.12,2980,6099
4441300440,20140512,5.82e+5,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,47.6964,-122.4,2070,6487
3856900507,20140512,1.32e+6,4,3.5,3460,3997,2,0,0,3,10,2560,900,2004,0,98103,47.6718,-122.329,1860,4000
3348401319,20140512,3.73e+5,5,3,2480,10090,1,0,0,3,7,1300,1180,2004,0,98178,47.4964,-122.263,2290,9900
2113700235,20140512,3.60e+5,4,2,1730,5500,1,0,0,5,7,1010,720,1943,0,98106,47.5304,-122.353,1080,4900
1024039049,20140512,1.02e+6,3,2.5,2920,34527,1,0,4,4,9,1800,1120,1954,1983,98116,47.5799,-122.4,2480,7933
1423800080,20140512,2.25e+5,3,1,990,8012,1,0,0,4,7,990,0,1966,0,98058,47.4557,-122.181,1260,9060
8961970190,20140512,6.47e+5,4,2.5,3040,6887,2,0,0,3,8,3040,0,1999,0,98074,47.6073,-122.015,2790,7196
304000530,20140512,1.85e+5,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,0,98092,47.2874,-122.192,1710,8800
9558020610,20140512,3.35e+5,3,2.5,1940,4927,2,0,0,3,8,1940,0,2004,0,98058,47.4479,-122.12,2070,4892
1186000035,20140512,7.70e+5,3,1.75,1720,5000,1,0,0,3,9,1720,0,1954,2014,98122,47.6157,-122.29,2120,4188
5101400862,20140512,5.00e+5,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380
3578600062,20140512,2.70e+5,3,1,1830,8209,1,0,0,3,7,1830,0,1942,0,98028,47.7439,-122.228,2150,12000
6752601110,20140512,3.57e+5,4,2.5,2380,7066,2,0,0,4,7,2380,0,1997,0,98031,47.3982,-122.172,2310,8127
2767603612,20140512,5.00e+5,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,47.6719,-122.382,1350,1334
6600400260,20140512,2.01e+5,3,1,1460,9750,1,0,0,4,7,1460,0,1969,0,98042,47.3242,-122.144,1270,9750
7203101610,20140512,2.65e+5,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,47.6968,-122.025,1290,2628
4083300070,20140512,8.70e+5,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,47.6605,-122.335,1750,3150
1562000120,20140512,6.60e+5,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,47.6208,-122.141,2270,8640
4375700065,20140512,3.15e+5,3,1.75,1440,8040,1,0,0,3,7,960,480,1951,0,98125,47.7128,-122.306,1500,8040
7631200085,20140512,9.48e+5,3,2.75,2980,27144,1.5,1,2,5,8,2180,800,1917,0,98166,47.4522,-122.378,1890,12514
3674400035,20140512,1.56e+5,3,1,970,8580,1,0,0,3,7,970,0,1959,0,98003,47.3363,-122.311,1430,11907
5317100780,20140512,1.30e+6,4,3.25,2330,9687,2,0,3,3,9,2330,0,1918,0,98112,47.6264,-122.283,3880,9017
4122900190,20140512,1.35e+6,5,1.75,3380,20021,1,0,0,4,8,1690,1690,1963,0,98004,47.6395,-122.211,3260,19809
5151200290,20140512,3.00e+5,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766
8651720020,20140512,5.05e+5,4,2.5,2780,6369,1,0,0,3,8,1590,1190,1978,0,98034,47.7284,-122.216,2170,7490
5111400086,20140512,1.10e+5,3,1,1250,53143,1,0,0,5,6,1250,0,1945,0,98038,47.4235,-122.051,1820,217800
2968801240,20140512,2.11e+5,3,1.5,1350,7620,1,0,0,5,6,1350,0,1941,0,98166,47.4565,-122.35,1350,7620
1982201485,20140512,6.75e+5,4,3,2400,3340,1,0,0,4,7,1200,1200,1964,0,98107,47.6646,-122.365,1520,3758
999000215,20140512,7.34e+5,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,47.6726,-122.371,1850,5000
594000115,20140512,6.15e+5,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070,47.3979,-122.465,2040,35124
2213000030,20140512,1.26e+6,4,3.75,3490,9170,2,0,0,3,9,3490,0,2012,0,98004,47.5991,-122.2,1810,8470
2349300069,20140512,3.02e+5,2,1.5,830,1333,2,0,0,3,7,830,0,2005,0,98136,47.5506,-122.381,1120,4822
7853280350,20140512,8.09e+5,5,4.5,4630,6324,2,0,0,3,9,3210,1420,2006,0,98065,47.5382,-121.86,4420,6790
9272201704,20140512,3.69e+5,2,2.5,980,895,2,0,0,3,8,670,310,2009,0,98116,47.5874,-122.386,980,899
2883200524,20140512,6.35e+5,3,2.5,1570,1433,3,0,0,3,8,1570,0,2010,0,98103,47.6858,-122.336,1570,2652
8091670030,20140512,3.83e+5,4,2.5,2160,6223,2,0,0,3,8,2160,0,2010,0,98038,47.3494,-122.042,2160,5555
9126100550,20140513,6.25e+5,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600
8078460550,20140513,6.51e+5,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035
8682291730,20140513,5.30e+5,2,2,1680,4950,1,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,1570,4800
2222900082,20140513,4.50e+5,3,2,1770,6610,1,0,0,4,7,960,810,1954,0,98133,47.7703,-122.343,2010,4361
225039175,20140513,5.25e+5,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,47.6828,-122.388,1060,5500
4389201250,20140513,2.45e+6,5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,47.6168,-122.216,2470,9490
2260800110,20140513,7.77e+5,3,3.25,3610,59677,2,0,0,3,10,2440,1170,2003,0,98027,47.5464,-122.088,3130,65775
514500090,20140513,5.50e+5,4,2,2250,7500,1,0,0,5,7,1200,1050,1956,0,98005,47.5877,-122.157,1440,7500
4036800805,20140513,5.23e+5,3,1.5,1240,7735,1,0,0,4,7,1240,0,1957,0,98008,47.601,-122.122,1260,7500
9809000020,20140513,1.90e+6,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,0,98004,47.6458,-122.219,3740,17853
2130410050,20140513,2.87e+5,3,2.25,1490,9600,1,0,0,4,7,1170,320,1987,0,98019,47.7378,-121.977,1590,10104
9828200545,20140513,5.91e+5,3,1.75,1680,2400,1,0,0,5,7,870,810,1922,0,98122,47.6155,-122.3,1440,3600
9558050170,20140513,4.75e+5,4,2.5,3740,8700,1,0,0,3,10,2260,1480,2004,0,98058,47.4587,-122.117,2650,6333
9829200855,20140513,7.71e+5,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,98122,47.6025,-122.286,1960,5568
1443500385,20140513,1.55e+5,2,1,910,6232,1,0,0,3,6,910,0,1943,0,98118,47.5328,-122.272,1070,6232
8563070030,20140513,6.45e+5,3,2.5,1740,13750,2,0,0,4,9,1740,0,1975,0,98008,47.6264,-122.092,2540,14300
6683000295,20140513,3.50e+5,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298
3423049269,20140513,2.25e+5,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,47.4364,-122.282,1950,9178
3205400240,20140513,3.45e+5,3,1.75,1090,7200,1,0,0,3,7,1090,0,1968,0,98034,47.7227,-122.179,1240,7200
6150200435,20140513,2.30e+5,2,0.75,650,5360,1,0,0,4,5,650,0,1931,0,98133,47.7281,-122.335,1110,6700
1049010620,20140513,9.00e+4,2,1,790,2640,1,0,0,3,7,790,0,1973,0,98034,47.7351,-122.178,1310,2064
5451100220,20140513,7.80e+5,3,1.75,2340,10495,1,0,0,4,8,2340,0,1967,0,98040,47.5386,-122.226,3120,11068
809001060,20140513,1.11e+6,4,1.5,2740,4000,2,0,0,5,9,1930,810,1905,0,98109,47.6343,-122.352,1680,4000
2619600010,20140513,6.35e+5,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,47.6196,-122.139,2120,12051
259601100,20140513,5.80e+5,5,2,2290,7125,1,0,0,3,7,1190,1100,1964,0,98008,47.634,-122.119,1460,7920
2574900080,20140513,1.55e+6,5,3.25,3370,17458,1,0,2,5,10,2000,1370,1982,0,98040,47.5591,-122.229,4240,15202
9523102660,20140513,5.60e+5,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500
1771000760,20140513,3.19e+5,3,1,1390,12823,1,0,0,4,7,1390,0,1968,0,98077,47.7438,-122.075,1390,10095
2426069085,20140513,3.23e+5,3,2,1350,14200,1,0,0,3,7,1350,0,1989,0,98019,47.7315,-121.972,2100,15101
9578060660,20140513,5.02e+5,4,2.5,2040,5616,2,0,0,3,8,2040,0,2012,0,98028,47.7737,-122.238,2380,4737
9828702389,20140513,5.25e+5,3,2.5,1580,1161,2,0,0,3,8,1010,570,2008,0,98112,47.6206,-122.299,1680,1177
1023059465,20140513,5.05e+5,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,0,98059,47.4959,-122.15,2790,5309
3438501862,20140513,3.30e+5,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,47.5435,-122.357,2120,5019
2205500400,20140514,5.42e+5,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360
225039082,20140514,6.20e+5,5,2.5,2540,3832,2,0,0,5,8,1760,780,1929,0,98117,47.6848,-122.398,2000,5289
5152960710,20140514,7.40e+5,5,5,5774,31675,1,0,2,3,11,4490,1284,1984,0,98003,47.3466,-122.323,3260,13200
418000310,20140514,1.55e+5,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,47.4924,-122.175,1030,5200
7697870310,20140514,2.66e+5,3,2.5,1780,7214,1,0,0,4,7,1400,380,1986,0,98030,47.3667,-122.182,1520,7228
2149800148,20140514,2.57e+5,3,2,1850,8250,1,0,0,4,7,1150,700,1952,0,98002,47.3066,-122.209,1580,7153
4235401055,20140514,5.83e+5,2,1.5,1159,4800,1,0,0,3,7,1159,0,1948,0,98199,47.6592,-122.399,1640,4800
395300100,20140514,4.89e+5,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965,0,98034,47.7259,-122.226,1250,10500
1250203070,20140514,1.40e+6,3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,2013,98144,47.5996,-122.288,2030,3500
8021700715,20140514,7.03e+5,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,0,98103,47.6923,-122.332,1320,4500
5525400420,20140514,5.65e+5,4,2.5,2240,14667,2,0,0,4,9,2240,0,1989,0,98059,47.5276,-122.161,2410,11243
3645500050,20140514,5.43e+5,3,2.5,2090,7640,1,0,0,3,7,1360,730,1962,2014,98133,47.7369,-122.338,2090,7668
7977201845,20140514,5.25e+5,3,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,47.6847,-122.291,1670,4590
3300700470,20140514,3.94e+5,2,1,830,4000,1,0,0,3,6,830,0,1955,0,98117,47.6929,-122.379,950,4000
3881900321,20140514,3.40e+5,3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,98144,47.5867,-122.311,1510,4685
2005600090,20140514,1.60e+5,3,1,860,11900,1,0,0,4,6,860,0,1963,0,98030,47.3574,-122.186,1660,10248
4036800910,20140514,5.62e+5,3,1.5,1830,8000,1,0,0,4,7,1830,0,1957,0,98008,47.6017,-122.122,1310,7500
2921049079,20140514,2.99e+5,2,1.75,1250,34395,1,0,0,4,7,1250,0,1950,0,98003,47.2802,-122.316,1910,26042
3222079083,20140514,4.99e+5,3,2,2090,42689,1.5,0,0,3,7,2090,0,1959,1998,98010,47.3497,-121.944,1890,18276
1157200189,20140514,3.56e+5,3,3.5,2100,12384,2,0,0,3,9,2100,0,1980,0,98188,47.4687,-122.263,2400,7776
1313300340,20140514,4.70e+5,4,2.5,2310,14023,2,0,0,3,9,2310,0,1991,0,98019,47.7351,-121.964,2410,14007
2481620310,20140514,1.12e+6,4,2.25,4470,60373,2,0,0,3,11,4470,0,1988,0,98072,47.7289,-122.127,3210,40450
8901001170,20140514,4.58e+5,3,1,1660,7500,1,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450,7500
408100150,20140514,2.68e+5,2,1,700,6000,1,0,0,4,6,700,0,1949,0,98155,47.7515,-122.316,920,6000
1683500180,20140514,2.34e+5,4,2,1630,9010,1,0,0,4,7,1050,580,1975,0,98092,47.317,-122.196,1670,7820
2621730220,20140514,7.40e+5,4,2.5,3430,10157,2,0,0,3,10,3430,0,2000,0,98034,47.723,-122.158,3480,10157
3224900130,20140514,2.23e+5,3,1.75,1340,7473,1,0,0,4,7,1340,0,1973,0,98002,47.3087,-122.206,1510,8240
2880100675,20140514,4.00e+5,2,1,980,2130,1,0,0,4,6,860,120,1918,0,98117,47.6769,-122.366,980,2800
6147650170,20140514,2.53e+5,4,2.5,2230,4541,2,0,0,3,7,2230,0,2006,0,98042,47.3848,-122.1,2800,4860
629410130,20140514,7.07e+5,4,3.25,3200,7081,2,0,0,3,9,3200,0,2004,0,98075,47.5886,-121.989,3120,6094
4139450360,20140514,9.50e+5,4,2.5,3320,7644,2,0,0,3,10,3320,0,1995,0,98006,47.5541,-122.106,3320,9472
1137800230,20140514,4.50e+5,3,2.5,2910,17172,2,0,0,3,10,2910,0,1989,0,98003,47.2789,-122.331,2910,20048
5451210150,20140514,9.55e+5,5,2.25,2510,9887,2,0,0,3,8,2510,0,1972,0,98040,47.5339,-122.223,2510,10006
7340600068,20140514,2.15e+5,2,1,1240,7200,1,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200
1023059246,20140514,4.37e+5,3,2.75,2580,5200,2,0,0,3,8,2580,0,2008,0,98059,47.496,-122.151,2700,5602
3630200430,20140514,7.73e+5,3,2.75,2470,3600,2,0,0,3,9,2470,0,2007,0,98029,47.5406,-121.994,2570,3600
2460700700,20140515,2.52e+5,3,2,1650,7352,1,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,1710,7350
7300400060,20140515,3.70e+5,4,2.5,2710,5880,2,0,0,3,9,2710,0,1998,0,98092,47.3314,-122.172,2520,6000
8651520510,20140515,5.83e+5,4,2.75,2550,7636,1,0,0,3,8,1440,1110,1986,0,98074,47.6471,-122.06,2290,8223
3450300240,20140515,3.02e+5,4,1.75,2020,7865,1,0,0,4,7,1010,1010,1963,0,98059,47.5008,-122.162,1650,7865
6623400217,20140515,2.50e+5,3,1,1230,10350,1,0,0,4,7,1230,0,1957,0,98055,47.428,-122.199,1510,10427
251300260,20140515,2.55e+5,4,2.5,2070,7800,2,0,0,3,8,2070,0,1989,0,98003,47.3487,-122.315,1950,7815
9315100030,20140515,1.90e+5,3,1,1090,8520,1,0,0,3,7,1090,0,1967,0,98003,47.3364,-122.307,1190,8520
9136101335,20140515,6.13e+5,4,2,1550,4815,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
6713700025,20140515,3.00e+5,3,1,1220,13000,1,0,0,4,7,1220,0,1955,0,98133,47.7608,-122.353,1510,12600
8108600464,20140515,3.35e+5,3,2.25,2150,30476,2,0,0,3,7,2150,0,1991,0,98188,47.4605,-122.277,2010,10800
3330500705,20140515,1.98e+5,3,1,980,3090,1.5,0,0,3,6,980,0,1903,0,98118,47.5525,-122.277,980,3090
8087800020,20140515,4.13e+5,3,1.5,1490,8475,1,0,0,4,7,1490,0,1963,0,98052,47.6571,-122.133,1490,8540
4188000670,20140515,7.49e+5,4,2.5,3240,20301,2,0,0,3,10,3240,0,1985,0,98052,47.719,-122.114,3010,23650
5591700290,20140515,3.17e+5,4,2.5,2150,6807,2,0,0,4,8,2150,0,1991,0,98031,47.4053,-122.189,1910,7240
1025049174,20140515,1.26e+6,4,2.5,3200,7535,2,0,0,3,9,3200,0,2006,0,98105,47.666,-122.276,1650,6850
6641040100,20140515,1.15e+6,4,3.5,4210,10308,2,0,0,3,10,4210,0,2006,0,98008,47.5905,-122.117,3860,10200
9522100485,20140515,5.85e+5,5,1.75,2000,3750,2,0,0,4,7,2000,0,1921,0,98103,47.6618,-122.355,1520,3750
8099900490,20140515,4.20e+5,3,2,1640,9972,1,0,0,4,7,1640,0,1977,0,98075,47.5812,-122.002,1680,10165
8562740400,20140515,6.90e+5,4,3.25,2740,7266,2,0,0,3,9,2060,680,2003,0,98027,47.5346,-122.066,3030,6546
2783100160,20140515,3.75e+5,4,1.75,1890,8000,1,0,0,4,7,1250,640,1960,0,98133,47.7576,-122.333,1870,8270
6411600370,20140515,4.75e+5,7,3.5,2870,29699,1,0,0,3,7,1520,1350,1961,0,98125,47.7153,-122.327,1380,7555
1370803510,20140515,7.90e+5,3,1.75,1790,6117,1,0,2,3,8,1350,440,1940,0,98199,47.6366,-122.401,1960,5554
1558100398,20140515,3.50e+5,3,1.75,1680,250470,1,0,0,4,7,1070,610,1940,0,98019,47.7624,-121.93,1680,360000
7510700030,20140515,6.95e+5,3,2.5,4560,17622,2,0,0,4,9,3800,760,1986,0,98074,47.621,-122.03,2360,15000
103400160,20140515,2.63e+5,3,2.25,1590,7748,2,0,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606
9465910030,20140515,5.25e+5,3,2.5,2700,7434,2,0,0,3,9,2700,0,1991,0,98072,47.7434,-122.174,2660,8405
624110610,20140515,1.09e+6,4,3.25,3740,12080,1,0,0,3,10,2000,1740,1988,0,98077,47.7214,-122.056,4210,15277
2807100155,20140515,2.40e+5,3,2,1400,6200,1,0,0,3,6,700,700,1948,0,98133,47.7634,-122.34,1410,7564
3080000040,20140515,4.95e+5,4,2,2050,4000,1.5,0,0,5,7,1210,840,1941,0,98144,47.5799,-122.306,1310,4000
3543900418,20140515,5.80e+5,3,2.5,2360,4638,2,0,3,3,9,2360,0,1996,0,98115,47.6837,-122.321,1620,4638
8651441750,20140515,1.75e+5,3,1,1060,5200,1,0,0,5,6,1060,0,1970,0,98042,47.3636,-122.093,1380,5200
7985400089,20140515,2.75e+5,4,2.5,1840,1562,2,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766
7424110130,20140515,4.23e+5,4,1.75,1880,7303,1,0,0,3,7,1010,870,1976,0,98034,47.7129,-122.203,1710,7200
8731000010,20140515,3.43e+5,4,1.75,2290,10290,1,0,0,3,7,1340,950,1960,0,98146,47.5045,-122.369,1800,7605
2824069373,20140515,7.65e+5,5,3.75,3580,14275,2,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300
5249802240,20140515,4.97e+5,4,2.5,2240,7200,2,0,0,3,8,2240,0,1995,0,98118,47.5636,-122.275,1860,6600
9510860840,20140515,8.03e+5,4,2.5,3310,5404,2,0,0,3,9,3310,0,2004,0,98052,47.6635,-122.083,2600,4730
2325300060,20140515,3.44e+5,3,2.5,1232,1130,3,0,0,3,7,1232,0,2007,0,98125,47.7185,-122.317,1232,1202
7203140270,20140515,3.86e+5,3,2.5,1720,3600,2,0,0,3,7,1720,0,2010,0,98053,47.6856,-122.013,1720,3600
4216500110,20140515,8.20e+5,5,2.75,3030,10335,2,0,0,3,9,3030,0,2013,0,98056,47.5305,-122.184,2720,11213
7338200240,20140516,4.38e+5,3,2.5,2320,36847,2,0,2,3,9,2320,0,1992,0,98045,47.4838,-121.714,2550,35065
7853240200,20140516,6.19e+5,3,2.5,2720,6439,2,0,0,3,9,2720,0,2005,0,98065,47.5422,-121.86,3180,7320
2608300030,20140516,4.08e+5,3,2.5,1800,5761,2,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952
9297301580,20140516,4.51e+5,3,1.75,1560,4049,1.5,0,2,3,7,1000,560,1926,0,98126,47.5666,-122.375,1430,3738
290000055,20140516,7.20e+5,2,1,2020,7200,1,0,3,4,7,1700,320,1947,0,98146,47.506,-122.384,2020,7200
9264901040,20140516,2.40e+5,4,2.25,1860,7000,1,0,0,3,8,1120,740,1979,0,98023,47.3127,-122.339,1990,8937
1471620240,20140516,2.75e+5,3,2.5,1480,15639,2,0,0,3,8,1480,0,1987,0,98045,47.4723,-121.746,1480,16454
104530490,20140516,2.48e+5,4,3.5,1850,6519,2,0,0,3,7,1130,720,1986,0,98023,47.3087,-122.354,1280,6664
3629920600,20140516,6.20e+5,3,2.5,2170,5000,2,0,0,3,9,2170,0,2003,0,98029,47.5458,-121.996,2170,5000
3522029031,20140516,3.64e+5,3,1.75,1726,197326,2,0,0,4,7,1726,0,1982,0,98070,47.3484,-122.505,2114,99316
5467910020,20140516,4.25e+5,3,2.5,2670,13218,1,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.153,1960,13130
6381500635,20140516,3.42e+5,3,1,1260,6826,1,0,0,3,6,720,540,1944,0,98125,47.731,-122.303,1300,6826
4299700095,20140516,2.54e+5,4,2,1510,4235,1,0,0,3,7,1510,0,1955,0,98108,47.546,-122.293,1510,4268
1545801970,20140516,2.50e+5,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
269000615,20140516,8.75e+5,3,2,2220,6641,1,0,2,4,7,1220,1000,1947,0,98199,47.6426,-122.388,1800,5900
7701990300,20140516,8.63e+5,4,2.75,3280,24440,2,0,0,3,10,3280,0,1996,0,98077,47.7073,-122.07,3490,25138
2622049052,20140516,4.00e+5,3,2.5,2740,83199,2,0,4,3,9,2740,0,1973,0,98032,47.3581,-122.266,2500,29269
2946003415,20140516,1.75e+5,2,1,1010,5200,1,0,0,3,7,1010,0,1955,0,98198,47.4166,-122.323,1580,7500
2921049121,20140516,3.07e+5,3,2.25,2060,38377,1,0,0,4,8,1560,500,1978,0,98003,47.2752,-122.319,2080,60513
