"price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","condition","grade","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","rec_built","rec_renovated"
201000,3,1,1460,9750,1,0,4,7,1969,0,"98042",47.3242,-122.144,1270,9750,0,0
265000,2,1,1290,2828,2,0,3,7,2008,0,"98053",47.6968,-122.025,1290,2628,1,0
870000,4,2.5,2350,3150,1.5,0,4,8,1910,0,"98103",47.6605,-122.335,1750,3150,0,0
660000,4,2.5,2550,10000,1,0,3,8,1964,0,"98007",47.6208,-122.141,2270,8640,0,0
315000,3,1.75,1440,8040,1,0,3,7,1951,0,"98125",47.7128,-122.306,1500,8040,0,0
948000,3,2.75,2980,27144,1.5,1,5,8,1917,0,"98166",47.4522,-122.378,1890,12514,0,0
156000,3,1,970,8580,1,0,3,7,1959,0,"98003",47.3363,-122.311,1430,11907,0,0
1300000,4,3.25,2330,9687,2,0,3,9,1918,0,"98112",47.6264,-122.283,3880,9017,0,0
1350000,5,1.75,3380,20021,1,0,4,8,1963,0,"98004",47.6395,-122.211,3260,19809,0,0
3e+05,2,1.75,1360,8100,1,0,3,7,1975,0,"98177",47.7295,-122.359,1830,6766,0,0
505000,4,2.5,2780,6369,1,0,3,8,1978,0,"98034",47.7284,-122.216,2170,7490,0,0
110000,3,1,1250,53143,1,0,5,6,1945,0,"98038",47.4235,-122.051,1820,217800,0,0
211000,3,1.5,1350,7620,1,0,5,6,1941,0,"98166",47.4565,-122.35,1350,7620,0,0
675000,4,3,2400,3340,1,0,4,7,1964,0,"98107",47.6646,-122.365,1520,3758,0,0
734000,4,2.5,2760,5000,1.5,0,5,7,1928,0,"98107",47.6726,-122.371,1850,5000,0,0
615000,2,1.75,2040,28593,1.5,1,4,7,1919,1990,"98070",47.3979,-122.465,2040,35124,0,0
1260000,4,3.75,3490,9170,2,0,3,9,2012,0,"98004",47.5991,-122.2,1810,8470,1,0
302000,2,1.5,830,1333,2,0,3,7,2005,0,"98136",47.5506,-122.381,1120,4822,1,0
809000,5,4.5,4630,6324,2,0,3,9,2006,0,"98065",47.5382,-121.86,4420,6790,1,0
369000,2,2.5,980,895,2,0,3,8,2009,0,"98116",47.5874,-122.386,980,899,1,0
635000,3,2.5,1570,1433,3,0,3,8,2010,0,"98103",47.6858,-122.336,1570,2652,1,0
383000,4,2.5,2160,6223,2,0,3,8,2010,0,"98038",47.3494,-122.042,2160,5555,1,0
625000,3,3.5,1810,1846,2,0,4,8,2009,0,"98122",47.607,-122.305,1480,3600,1,0
651000,4,2.5,2740,7140,2,0,3,8,1993,0,"98074",47.6334,-122.021,2260,7035,0,0
530000,2,2,1680,4950,1,0,3,8,2006,0,"98053",47.7194,-122.022,1570,4800,1,0
450000,3,2,1770,6610,1,0,4,7,1954,0,"98133",47.7703,-122.343,2010,4361,0,0
525000,5,3,2450,4591,2,0,3,7,1994,0,"98117",47.6828,-122.388,1060,5500,0,0
2450000,5,4,4430,9000,2,0,3,10,2013,0,"98004",47.6168,-122.216,2470,9490,1,0
777000,3,3.25,3610,59677,2,0,3,10,2003,0,"98027",47.5464,-122.088,3130,65775,1,0
550000,4,2,2250,7500,1,0,5,7,1956,0,"98005",47.5877,-122.157,1440,7500,0,0
523000,3,1.5,1240,7735,1,0,4,7,1957,0,"98008",47.601,-122.122,1260,7500,0,0
1900000,5,2.25,3120,16672,2,0,4,9,1969,0,"98004",47.6458,-122.219,3740,17853,0,0
287000,3,2.25,1490,9600,1,0,4,7,1987,0,"98019",47.7378,-121.977,1590,10104,0,0
591000,3,1.75,1680,2400,1,0,5,7,1922,0,"98122",47.6155,-122.3,1440,3600,0,0
475000,4,2.5,3740,8700,1,0,3,10,2004,0,"98058",47.4587,-122.117,2650,6333,1,0
771000,3,2.25,1780,6120,1.5,0,4,9,1927,0,"98122",47.6025,-122.286,1960,5568,0,0
155000,2,1,910,6232,1,0,3,6,1943,0,"98118",47.5328,-122.272,1070,6232,0,0
645000,3,2.5,1740,13750,2,0,4,9,1975,0,"98008",47.6264,-122.092,2540,14300,0,0
350000,3,2.5,2010,14298,2,0,3,7,1977,0,"98070",47.5069,-122.472,2010,14298,0,0
225000,4,1.5,1950,12559,1.5,0,3,6,1939,0,"98188",47.4364,-122.282,1950,9178,0,0
345000,3,1.75,1090,7200,1,0,3,7,1968,0,"98034",47.7227,-122.179,1240,7200,0,0
230000,2,0.75,650,5360,1,0,4,5,1931,0,"98133",47.7281,-122.335,1110,6700,0,0
90000,2,1,790,2640,1,0,3,7,1973,0,"98034",47.7351,-122.178,1310,2064,0,0
780000,3,1.75,2340,10495,1,0,4,8,1967,0,"98040",47.5386,-122.226,3120,11068,0,0
1110000,4,1.5,2740,4000,2,0,5,9,1905,0,"98109",47.6343,-122.352,1680,4000,0,0
635000,4,1.75,1950,13320,1,0,4,8,1969,0,"98007",47.6196,-122.139,2120,12051,0,0
580000,5,2,2290,7125,1,0,3,7,1964,0,"98008",47.634,-122.119,1460,7920,0,0
1550000,5,3.25,3370,17458,1,0,5,10,1982,0,"98040",47.5591,-122.229,4240,15202,0,0
560000,3,1,1440,5000,2,0,3,7,1910,0,"98103",47.6741,-122.354,1850,4500,0,0
319000,3,1,1390,12823,1,0,4,7,1968,0,"98077",47.7438,-122.075,1390,10095,0,0
323000,3,2,1350,14200,1,0,3,7,1989,0,"98019",47.7315,-121.972,2100,15101,0,0
502000,4,2.5,2040,5616,2,0,3,8,2012,0,"98028",47.7737,-122.238,2380,4737,1,0
525000,3,2.5,1580,1161,2,0,3,8,2008,0,"98112",47.6206,-122.299,1680,1177,1,0
505000,4,2.5,2790,5602,2,0,3,8,2009,0,"98059",47.4959,-122.15,2790,5309,1,0
330000,3,2.5,1450,5008,1,0,3,7,2007,0,"98106",47.5435,-122.357,2120,5019,1,0
542000,4,1.75,1900,8250,1,0,4,7,1955,0,"98006",47.5765,-122.147,1480,8360,0,0
620000,5,2.5,2540,3832,2,0,5,8,1929,0,"98117",47.6848,-122.398,2000,5289,0,0
740000,5,5,5774,31675,1,0,3,11,1984,0,"98003",47.3466,-122.323,3260,13200,0,0
155000,2,1,700,5200,1,0,5,6,1952,0,"98056",47.4924,-122.175,1030,5200,0,0
266000,3,2.5,1780,7214,1,0,4,7,1986,0,"98030",47.3667,-122.182,1520,7228,0,0
257000,3,2,1850,8250,1,0,4,7,1952,0,"98002",47.3066,-122.209,1580,7153,0,0
583000,2,1.5,1159,4800,1,0,3,7,1948,0,"98199",47.6592,-122.399,1640,4800,0,0
489000,3,2.75,1850,9600,1.5,0,5,7,1965,0,"98034",47.7259,-122.226,1250,10500,0,0
1400000,3,2.5,2550,7200,2,0,3,10,1981,2013,"98144",47.5996,-122.288,2030,3500,0,1
703000,3,1.5,2360,6750,2,0,5,7,1926,0,"98103",47.6923,-122.332,1320,4500,0,0
565000,4,2.5,2240,14667,2,0,4,9,1989,0,"98059",47.5276,-122.161,2410,11243,0,0
543000,3,2.5,2090,7640,1,0,3,7,1962,2014,"98133",47.7369,-122.338,2090,7668,0,1
525000,3,1.75,1600,6120,1.5,0,3,7,1924,0,"98115",47.6847,-122.291,1670,4590,0,0
394000,2,1,830,4000,1,0,3,6,1955,0,"98117",47.6929,-122.379,950,4000,0,0
340000,3,1,1050,5402,1.5,0,4,7,1906,0,"98144",47.5867,-122.311,1510,4685,0,0
160000,3,1,860,11900,1,0,4,6,1963,0,"98030",47.3574,-122.186,1660,10248,0,0
562000,3,1.5,1830,8000,1,0,4,7,1957,0,"98008",47.6017,-122.122,1310,7500,0,0
299000,2,1.75,1250,34395,1,0,4,7,1950,0,"98003",47.2802,-122.316,1910,26042,0,0
499000,3,2,2090,42689,1.5,0,3,7,1959,1998,"98010",47.3497,-121.944,1890,18276,0,1
356000,3,3.5,2100,12384,2,0,3,9,1980,0,"98188",47.4687,-122.263,2400,7776,0,0
470000,4,2.5,2310,14023,2,0,3,9,1991,0,"98019",47.7351,-121.964,2410,14007,0,0
1120000,4,2.25,4470,60373,2,0,3,11,1988,0,"98072",47.7289,-122.127,3210,40450,0,0
458000,3,1,1660,7500,1,0,4,7,1940,0,"98125",47.7105,-122.306,1450,7500,0,0
268000,2,1,700,6000,1,0,4,6,1949,0,"98155",47.7515,-122.316,920,6000,0,0
234000,4,2,1630,9010,1,0,4,7,1975,0,"98092",47.317,-122.196,1670,7820,0,0
740000,4,2.5,3430,10157,2,0,3,10,2000,0,"98034",47.723,-122.158,3480,10157,0,0
223000,3,1.75,1340,7473,1,0,4,7,1973,0,"98002",47.3087,-122.206,1510,8240,0,0
4e+05,2,1,980,2130,1,0,4,6,1918,0,"98117",47.6769,-122.366,980,2800,0,0
253000,4,2.5,2230,4541,2,0,3,7,2006,0,"98042",47.3848,-122.1,2800,4860,1,0
707000,4,3.25,3200,7081,2,0,3,9,2004,0,"98075",47.5886,-121.989,3120,6094,1,0
950000,4,2.5,3320,7644,2,0,3,10,1995,0,"98006",47.5541,-122.106,3320,9472,0,0
450000,3,2.5,2910,17172,2,0,3,10,1989,0,"98003",47.2789,-122.331,2910,20048,0,0
955000,5,2.25,2510,9887,2,0,3,8,1972,0,"98040",47.5339,-122.223,2510,10006,0,0
215000,2,1,1240,7200,1,0,3,7,1967,0,"98168",47.4971,-122.282,1130,9200,0,0
437000,3,2.75,2580,5200,2,0,3,8,2008,0,"98059",47.496,-122.151,2700,5602,1,0
773000,3,2.75,2470,3600,2,0,3,9,2007,0,"98029",47.5406,-121.994,2570,3600,1,0
252000,3,2,1650,7352,1,0,3,7,1979,0,"98058",47.4612,-122.169,1710,7350,0,0
370000,4,2.5,2710,5880,2,0,3,9,1998,0,"98092",47.3314,-122.172,2520,6000,0,0
583000,4,2.75,2550,7636,1,0,3,8,1986,0,"98074",47.6471,-122.06,2290,8223,0,0
302000,4,1.75,2020,7865,1,0,4,7,1963,0,"98059",47.5008,-122.162,1650,7865,0,0
250000,3,1,1230,10350,1,0,4,7,1957,0,"98055",47.428,-122.199,1510,10427,0,0
255000,4,2.5,2070,7800,2,0,3,8,1989,0,"98003",47.3487,-122.315,1950,7815,0,0
190000,3,1,1090,8520,1,0,3,7,1967,0,"98003",47.3364,-122.307,1190,8520,0,0
613000,4,2,1550,4815,1.5,0,3,7,1909,0,"98103",47.667,-122.336,1680,4013,0,0
3e+05,3,1,1220,13000,1,0,4,7,1955,0,"98133",47.7608,-122.353,1510,12600,0,0
335000,3,2.25,2150,30476,2,0,3,7,1991,0,"98188",47.4605,-122.277,2010,10800,0,0
198000,3,1,980,3090,1.5,0,3,6,1903,0,"98118",47.5525,-122.277,980,3090,0,0
413000,3,1.5,1490,8475,1,0,4,7,1963,0,"98052",47.6571,-122.133,1490,8540,0,0
749000,4,2.5,3240,20301,2,0,3,10,1985,0,"98052",47.719,-122.114,3010,23650,0,0
317000,4,2.5,2150,6807,2,0,4,8,1991,0,"98031",47.4053,-122.189,1910,7240,0,0
1260000,4,2.5,3200,7535,2,0,3,9,2006,0,"98105",47.666,-122.276,1650,6850,1,0
1150000,4,3.5,4210,10308,2,0,3,10,2006,0,"98008",47.5905,-122.117,3860,10200,1,0
585000,5,1.75,2000,3750,2,0,4,7,1921,0,"98103",47.6618,-122.355,1520,3750,0,0
420000,3,2,1640,9972,1,0,4,7,1977,0,"98075",47.5812,-122.002,1680,10165,0,0
690000,4,3.25,2740,7266,2,0,3,9,2003,0,"98027",47.5346,-122.066,3030,6546,1,0
375000,4,1.75,1890,8000,1,0,4,7,1960,0,"98133",47.7576,-122.333,1870,8270,0,0
475000,7,3.5,2870,29699,1,0,3,7,1961,0,"98125",47.7153,-122.327,1380,7555,0,0
790000,3,1.75,1790,6117,1,0,3,8,1940,0,"98199",47.6366,-122.401,1960,5554,0,0
350000,3,1.75,1680,250470,1,0,4,7,1940,0,"98019",47.7624,-121.93,1680,360000,0,0
695000,3,2.5,4560,17622,2,0,4,9,1986,0,"98074",47.621,-122.03,2360,15000,0,0
263000,3,2.25,1590,7748,2,0,4,7,1991,0,"98003",47.2857,-122.3,1590,7606,0,0
525000,3,2.5,2700,7434,2,0,3,9,1991,0,"98072",47.7434,-122.174,2660,8405,0,0
1090000,4,3.25,3740,12080,1,0,3,10,1988,0,"98077",47.7214,-122.056,4210,15277,0,0
240000,3,2,1400,6200,1,0,3,6,1948,0,"98133",47.7634,-122.34,1410,7564,0,0
495000,4,2,2050,4000,1.5,0,5,7,1941,0,"98144",47.5799,-122.306,1310,4000,0,0
580000,3,2.5,2360,4638,2,0,3,9,1996,0,"98115",47.6837,-122.321,1620,4638,0,0
175000,3,1,1060,5200,1,0,5,6,1970,0,"98042",47.3636,-122.093,1380,5200,0,0
275000,4,2.5,1840,1562,2,0,3,7,2004,0,"98106",47.5345,-122.364,1840,1766,1,0
423000,4,1.75,1880,7303,1,0,3,7,1976,0,"98034",47.7129,-122.203,1710,7200,0,0
343000,4,1.75,2290,10290,1,0,3,7,1960,0,"98146",47.5045,-122.369,1800,7605,0,0
765000,5,3.75,3580,14275,2,0,3,10,1999,0,"98027",47.5322,-122.056,2740,14300,0,0
497000,4,2.5,2240,7200,2,0,3,8,1995,0,"98118",47.5636,-122.275,1860,6600,0,0
803000,4,2.5,3310,5404,2,0,3,9,2004,0,"98052",47.6635,-122.083,2600,4730,1,0
344000,3,2.5,1232,1130,3,0,3,7,2007,0,"98125",47.7185,-122.317,1232,1202,1,0
386000,3,2.5,1720,3600,2,0,3,7,2010,0,"98053",47.6856,-122.013,1720,3600,1,0
820000,5,2.75,3030,10335,2,0,3,9,2013,0,"98056",47.5305,-122.184,2720,11213,1,0
438000,3,2.5,2320,36847,2,0,3,9,1992,0,"98045",47.4838,-121.714,2550,35065,0,0
619000,3,2.5,2720,6439,2,0,3,9,2005,0,"98065",47.5422,-121.86,3180,7320,1,0
408000,3,2.5,1800,5761,2,0,4,7,1990,0,"98106",47.5293,-122.363,1800,5952,0,0
451000,3,1.75,1560,4049,1.5,0,3,7,1926,0,"98126",47.5666,-122.375,1430,3738,0,0
720000,2,1,2020,7200,1,0,4,7,1947,0,"98146",47.506,-122.384,2020,7200,0,0
240000,4,2.25,1860,7000,1,0,3,8,1979,0,"98023",47.3127,-122.339,1990,8937,0,0
275000,3,2.5,1480,15639,2,0,3,8,1987,0,"98045",47.4723,-121.746,1480,16454,0,0
248000,4,3.5,1850,6519,2,0,3,7,1986,0,"98023",47.3087,-122.354,1280,6664,0,0
620000,3,2.5,2170,5000,2,0,3,9,2003,0,"98029",47.5458,-121.996,2170,5000,1,0
364000,3,1.75,1726,197326,2,0,4,7,1982,0,"98070",47.3484,-122.505,2114,99316,0,0
425000,3,2.5,2670,13218,1,0,4,10,1988,0,"98042",47.3683,-122.153,1960,13130,0,0
342000,3,1,1260,6826,1,0,3,6,1944,0,"98125",47.731,-122.303,1300,6826,0,0
254000,4,2,1510,4235,1,0,3,7,1955,0,"98108",47.546,-122.293,1510,4268,0,0
250000,3,2,1900,6660,1,0,5,7,1966,0,"98038",47.3594,-122.054,1690,8111,0,0
875000,3,2,2220,6641,1,0,4,7,1947,0,"98199",47.6426,-122.388,1800,5900,0,0
863000,4,2.75,3280,24440,2,0,3,10,1996,0,"98077",47.7073,-122.07,3490,25138,0,0
4e+05,3,2.5,2740,83199,2,0,3,9,1973,0,"98032",47.3581,-122.266,2500,29269,0,0
175000,2,1,1010,5200,1,0,3,7,1955,0,"98198",47.4166,-122.323,1580,7500,0,0
307000,3,2.25,2060,38377,1,0,4,8,1978,0,"98003",47.2752,-122.319,2080,60513,0,0
620000,3,2.25,1720,4000,1.5,0,4,7,1921,0,"98105",47.6683,-122.286,1410,4000,0,0
245000,2,1,870,6150,1,0,3,6,1941,0,"98106",47.5256,-122.347,1120,6150,0,0
238000,3,2,1020,1204,2,0,3,7,2004,0,"98126",47.5445,-122.376,1360,1506,1,0
523000,3,1.5,1260,3135,1.5,0,3,8,1931,0,"98116",47.5755,-122.388,1700,4180,0,0
180000,3,1,1000,18513,1,0,3,6,1940,0,"98146",47.5118,-122.348,1280,8113,0,0
375000,3,1.5,1100,1751,2,0,3,8,2007,0,"98144",47.5927,-122.306,1380,1751,1,0
245000,4,1,1530,7200,1.5,0,3,7,1948,0,"98178",47.5015,-122.262,1530,7200,0,0
730000,4,2.5,3120,14300,2,0,3,9,2003,0,"98027",47.5318,-122.055,2580,10005,1,0
375000,4,2.5,2790,7956,2,0,3,9,2005,0,"98198",47.3681,-122.31,1660,8192,1,0
540000,1,1,1140,6700,1.5,0,3,7,1920,0,"98103",47.6958,-122.357,1350,6700,0,0
605000,3,2.25,1290,2500,2,0,4,8,1987,0,"98112",47.6229,-122.298,1700,3750,0,0
645000,4,2.5,3160,11380,2,0,3,9,1983,0,"98074",47.6318,-122.039,2970,10385,0,0
330000,3,1.5,1170,4950,1,0,4,7,1960,0,"98007",47.6057,-122.135,1570,7700,0,0
2e+06,5,4.25,6490,10862,2,0,4,11,1991,0,"98040",47.5728,-122.205,3290,14080,0,0
805000,5,1.5,3360,5402,2,0,3,9,2014,0,"98074",47.6067,-122.053,3360,5415,1,0
675000,5,2.5,3200,6455,2,0,3,9,2009,0,"98065",47.5446,-121.862,3290,7924,1,0
1270000,4,3,5520,8313,2,0,3,9,2008,0,"98006",47.5655,-122.129,3770,8278,1,0
5e+05,2,2.5,1310,1500,2,0,3,8,2006,0,"98122",47.6112,-122.309,1320,1581,1,0
410000,3,2,1700,4250,1,0,3,6,1944,0,"98199",47.6542,-122.385,1440,4250,0,0
415000,3,2.5,2480,8342,2,0,3,8,1986,0,"98058",47.4381,-122.134,2300,8303,0,0
297000,5,2.5,1970,8605,2,0,4,7,1994,0,"98022",47.1944,-122.013,1970,8460,0,0
535000,3,2.5,2130,3500,1,0,4,8,1994,0,"98072",47.736,-122.159,2030,3710,0,0
353000,3,2.25,1410,14110,1,0,3,7,1987,0,"98065",47.5336,-121.76,1560,18336,0,0
488000,2,2,1360,4688,1,0,3,7,1944,0,"98115",47.6874,-122.315,1340,4750,0,0
215000,2,2.25,1610,2040,2,0,4,7,1979,0,"98056",47.518,-122.194,1950,2025,0,0
593000,2,2,1420,9191,1.5,0,5,7,1928,0,"98115",47.6979,-122.32,1420,6816,0,0
475000,2,1,1490,3825,1,0,3,7,1929,0,"98117",47.6799,-122.381,1460,3825,0,0
320000,3,2.5,2680,7757,2,0,3,8,1990,0,"98023",47.2918,-122.346,2430,8231,0,0
290000,5,1.5,2120,7700,1.5,0,5,7,1962,0,"98058",47.4599,-122.172,1730,7700,0,0
487000,4,2,1690,3250,1.5,0,3,7,1901,0,"98103",47.6637,-122.346,1620,3250,0,0
367000,4,2.75,2070,9300,1,0,5,7,1945,0,"98155",47.7416,-122.32,1010,8308,0,0
210000,3,1,1080,21043,1,0,3,6,1942,0,"98106",47.5515,-122.357,1380,7620,0,0
2100000,5,3.75,5340,10655,2.5,0,4,10,1912,0,"98144",47.5795,-122.285,3910,9418,0,0
215000,3,1,970,7275,1,0,4,7,1970,0,"98031",47.4006,-122.188,1750,7200,0,0
762000,5,2,3370,5000,1.5,0,4,7,1907,0,"98109",47.6373,-122.35,1920,3200,0,0
1410000,4,3.5,3410,10769,2,0,3,10,2008,0,"98004",47.6081,-122.198,2650,10058,1,0
414000,2,1,770,4000,1,0,5,5,1924,0,"98117",47.6959,-122.364,1420,5040,0,0
461000,2,1,1060,7193,1,0,3,7,1926,0,"98133",47.7102,-122.356,1980,7560,0,0
885000,4,2.75,2730,3560,1.5,0,3,8,1921,2007,"98115",47.6737,-122.304,1860,3560,0,1
297000,3,2.75,2170,7900,1,0,4,8,1978,0,"98032",47.362,-122.277,2170,7700,0,0
142000,2,1,930,4743,1,0,4,5,1942,0,"98056",47.4966,-122.187,930,4779,0,0
602000,5,1.75,3290,11900,1.5,0,3,8,1973,0,"98052",47.6626,-122.141,2210,8549,0,0
565000,4,2.25,2110,10698,2,0,4,8,1979,0,"98027",47.5614,-122.082,2220,8252,0,0
373000,3,2.5,1670,3565,2,0,3,7,1999,0,"98072",47.7623,-122.161,1510,3770,0,0
588000,3,2.25,2030,7350,1,0,4,7,1977,0,"98052",47.6939,-122.126,1950,7350,0,0
485000,3,1,1500,4100,1.5,0,3,7,1926,0,"98107",47.6689,-122.367,1500,4100,0,0
483000,3,2.25,1450,1445,2,0,3,7,2005,0,"98122",47.6184,-122.301,1510,1370,1,0
251000,4,1.5,1310,8250,1,0,3,7,1953,0,"98148",47.425,-122.332,1260,8255,0,0
464000,3,1.75,1630,28600,1,0,3,8,1967,0,"98072",47.7742,-122.14,2260,26000,0,0
850000,4,3.5,2640,5900,2,0,3,8,1937,1998,"98136",47.5421,-122.383,1700,5900,0,1
320000,4,1.75,2310,8045,1,0,4,7,1976,0,"98058",47.4569,-122.165,1790,8086,0,0
434000,3,2.5,2200,3360,2,0,3,8,2009,0,"98118",47.5418,-122.287,2130,3423,1,0
307000,3,1,1370,7500,1,0,3,7,1960,0,"98014",47.6499,-121.915,1160,7500,0,0
485000,3,1.75,2200,7706,2,0,3,7,1908,1988,"98198",47.3878,-122.326,1170,70973,0,0
446000,5,2.75,2190,12687,1,0,5,7,1978,0,"98028",47.7762,-122.257,2280,10784,0,0
924000,3,1.5,2200,5000,1.5,0,3,9,1932,0,"98199",47.6404,-122.408,2860,5000,0,0
573000,3,2.25,2030,9791,1,0,4,8,1984,0,"98059",47.534,-122.161,2030,11031,0,0
462000,5,1.75,1250,10530,1,0,4,7,1966,0,"98007",47.6101,-122.138,1560,8190,0,0
1190000,4,3,2240,6000,1.5,0,4,8,1914,0,"98109",47.6369,-122.35,2240,4250,0,0
530000,3,3.5,2320,3174,2,0,3,9,1997,0,"98033",47.6897,-122.175,2320,3187,0,0
750000,4,2.5,3430,64441,2,0,3,8,2013,0,"98077",47.7694,-122.064,3580,64441,1,0
640000,2,2.25,1540,958,3,0,3,9,2007,0,"98122",47.6179,-122.318,1410,958,1,0
298000,5,3,2100,9752,1,0,3,8,2007,0,"98003",47.3341,-122.304,1270,10200,1,0
575000,4,2.5,2500,4945,2,0,3,9,2013,0,"98065",47.5185,-121.885,2760,6000,1,0
551000,3,2.5,2830,5802,2,0,3,9,2001,0,"98028",47.7605,-122.234,2500,5788,1,0
675000,4,3,2690,28300,1,0,3,8,1954,1999,"98166",47.4458,-122.343,2820,27100,0,1
520000,4,3.5,2680,10000,2,0,3,8,1942,2014,"98125",47.726,-122.296,1530,8000,0,1
6e+05,3,2.5,2660,4975,2,0,3,8,2014,0,"98118",47.5487,-122.272,1840,6653,1,0
484000,2,1.75,1480,5120,1,0,4,6,1951,0,"98116",47.558,-122.392,1090,5120,0,0
390000,4,2.25,1770,33132,1,0,4,8,1965,0,"98058",47.4413,-122.151,2490,20000,0,0
639000,4,2.5,2150,12028,2,0,4,8,1982,0,"98052",47.7224,-122.101,1800,11777,0,0
710000,2,1,1790,4000,1,0,4,7,1923,0,"98112",47.6405,-122.301,1310,4000,0,0
1740000,4,3.75,3300,4545,1.5,0,3,10,1926,1999,"98105",47.6561,-122.274,3300,5000,0,1
467000,3,2.25,1270,1213,2,0,3,8,2005,0,"98107",47.6736,-122.375,1410,1265,1,0
387000,2,2.25,1230,1280,2,0,3,8,2012,0,"98144",47.5942,-122.298,1130,1357,1,0
290000,3,1.75,1280,10716,1,0,4,7,1969,0,"98059",47.4755,-122.145,1440,9870,0,0
415000,2,1,1050,60113,1,0,4,7,1943,0,"98001",47.3226,-122.287,1380,27442,0,0
520000,4,2,1820,9350,1,0,4,8,1967,0,"98052",47.6288,-122.098,2260,9299,0,0
570000,2,1.75,1540,4025,1,0,4,7,1908,0,"98116",47.5876,-122.391,1950,4420,0,0
450000,3,1.5,2060,44866,1,0,3,8,1953,0,"98077",47.7503,-122.051,2320,43995,0,0
3e+05,3,1,1090,9900,1,0,4,7,1955,0,"98052",47.6755,-122.16,1720,10419,0,0
320000,3,1.75,1480,7225,1,0,4,7,1965,0,"98056",47.513,-122.185,1430,7201,0,0
1210000,4,3.5,4560,16643,1,0,3,12,1995,0,"98006",47.5521,-122.115,4060,15177,0,0
380000,4,3,2800,9764,2,0,3,8,2002,0,"98038",47.3543,-122.012,3610,8194,1,0
2e+05,3,1,1050,5000,1,0,4,6,1967,0,"98056",47.4923,-122.165,1050,5200,0,0
397000,2,1,1730,6375,2,0,4,6,1945,0,"98126",47.5357,-122.368,1180,6250,0,0
452000,4,1,1210,3760,1.5,0,3,6,1900,0,"98103",47.6872,-122.344,1540,3800,0,0
1280000,4,2,2850,7861,1,0,4,10,1970,0,"98117",47.6995,-122.397,2810,8087,0,0
326000,6,3,1880,7200,1,0,4,7,1966,0,"98056",47.5029,-122.188,1540,13022,0,0
269000,2,1,790,8424,1,0,4,6,1953,0,"98133",47.7511,-122.352,1470,8424,0,0
440000,2,1.75,1300,4000,2,0,3,7,1948,0,"98105",47.6687,-122.288,1350,4013,0,0
978000,4,2.75,2620,13777,1.5,0,4,9,1926,0,"98144",47.58,-122.285,3530,9287,0,0
7e+05,4,1,1680,4021,1.5,0,3,7,1921,0,"98103",47.6663,-122.332,1710,4021,0,0
210000,4,1.75,2180,28710,1,0,3,8,1950,0,"98198",47.405,-122.288,2180,28710,0,0
260000,4,2.5,1990,6671,2,0,3,7,1989,0,"98023",47.3078,-122.358,1862,6566,0,0
555000,3,2.5,3050,158558,1,0,4,9,1987,0,"98055",47.4326,-122.208,2960,31050,0,0
384000,3,2.5,1700,4000,2,0,3,7,2003,0,"98065",47.5327,-121.871,1700,4417,1,0
5e+05,5,3.5,3200,43560,2,0,3,7,1989,0,"98059",47.475,-122.093,2730,43560,0,0
620000,3,2.5,2480,9041,2,0,3,7,2004,0,"98053",47.6797,-122.035,2480,6500,1,0
250000,4,1.5,2500,6300,1,0,4,7,1961,0,"98032",47.3781,-122.284,1720,8925,0,0
376000,2,1,1150,4000,1,0,3,7,1947,0,"98199",47.6575,-122.394,1150,4288,0,0
121000,3,1.75,1140,9628,1,0,4,7,1969,0,"98023",47.2933,-122.372,1510,9633,0,0
620000,3,2.5,1700,4105,2,0,3,8,1992,0,"98122",47.6078,-122.292,1880,3665,0,0
508000,3,2,2020,8118,1,0,3,7,1963,0,"98008",47.5866,-122.118,1670,8118,0,0
494000,4,1.75,2090,4300,1.5,0,4,7,1925,0,"98136",47.5555,-122.397,1670,5000,0,0
380000,3,1.75,1690,1468,2,0,3,8,2008,0,"98108",47.563,-122.297,1690,1936,1,0
440000,3,1.5,1270,1443,3,0,3,8,2007,0,"98115",47.699,-122.317,1270,1413,1,0
415000,3,2.25,1970,2377,2,0,3,8,2008,0,"98108",47.5631,-122.297,1690,1936,1,0
860000,4,2.75,3160,8097,2,0,3,9,2014,0,"98033",47.6709,-122.166,2200,8097,1,0
953000,4,3.5,3120,5086,2,0,3,9,2008,0,"98115",47.6762,-122.288,1880,5092,1,0
409000,3,2.5,1800,3168,2,0,3,8,2014,0,"98065",47.5342,-121.841,1800,3393,1,0
490000,5,3.5,4460,2975,3,0,3,10,2015,0,"98119",47.6313,-122.37,2490,4231,1,0
785000,4,3.5,3070,4684,2,0,3,10,2009,0,"98027",47.5316,-122.076,2290,2664,1,0
325000,3,1,990,6750,1,0,4,6,1947,0,"98133",47.7125,-122.331,1440,6860,0,0
536000,4,2.5,1900,5790,2,0,3,8,1994,0,"98029",47.5691,-121.996,2030,5790,0,0
720000,3,2.5,2020,1159,3,0,3,8,2000,0,"98103",47.6617,-122.356,1920,3600,0,0
815000,4,2.75,3488,9614,2,0,3,10,1998,0,"98074",47.6055,-122.013,3600,10891,0,0
199000,4,2,2030,8120,2,0,3,7,1950,0,"98178",47.4994,-122.261,1520,9440,0,0
288000,3,2.25,1870,3230,2,0,3,7,1997,0,"98056",47.4915,-122.167,1620,3363,0,0
