"","price"
"8056",709800
"8057",210600
"8058",307400
"8059",820400
"8060",777200
"8061",939600
"8062",263400
"8063",296200
"8064",275000
"8065",191800
"8066",393600
"8067",786400
"8068",1199000
"8069",305800
"8070",636600
"8071",276200
"8072",584000
"8073",565000
"8074",224000
"8075",217600
"8076",320800
"8077",450000
"8078",573800
"8079",678400
"8080",647200
"8081",251000
"8082",248400
"8083",364000
"8084",473800
"8085",549600
"8086",278200
"8087",374200
"8088",306600
"8089",618000
"8090",304200
"8091",554200
"8092",538000
"8093",201333.333
"8094",519800
"8095",1878000
"8096",1039400
"8097",772400
"8098",817600
"8099",373000
"8100",439000
"8101",223600
"8102",521600
"8103",446000
"8104",214400
"8105",302000
"8106",333000
"8107",373200
"8108",454800
"8109",368200
"8110",824200
"8111",7e+05
"8112",933600
"8113",335200
"8114",619800
"8115",270200
"8116",204000
"8117",1390000
"8118",368400
"8119",521800
"8120",763400
"8121",483600
"8122",932600
"8123",158400
"8124",670800
"8125",712400
"8126",553000
"8127",399400
"8128",200400
"8129",1051600
"8130",248400
"8131",372000
"8132",453200
"8133",548600
"8134",339600
"8135",594800
"8136",894400
"8137",704200
"8138",586200
"8139",597000
"8140",445600
"8141",278400
"8142",303000
"8143",574400
"8144",737800
"8145",262000
"8146",258800
"8147",359400
"8148",287600
"8149",398000
"8150",378400
"8151",597400
"8152",248400
"8153",559400
"8154",461600
"8155",390800
"8156",239000
"8157",269200
"8158",747000
"8159",410200
"8160",581600
"8161",332600
"8162",402600
"8163",236600
"8164",945800
"8165",319600
"8166",195200
"8167",574000
"8168",543400
"8169",635600
"8170",374400
"8171",553200
"8172",320400
"8173",335600
"8174",225800
"8175",216000
"8176",193200
"8177",461400
"8178",524800
"8179",614200
"8180",256400
"8181",602800
"8182",231600
"8183",356800
"8184",465800
"8185",663600
"8186",468000
"8187",412600
"8188",420200
"8189",757600
"8190",342000
"8191",381400
"8192",369800
"8193",252000
"8194",439000
"8195",253200
"8196",289800
"8197",536400
"8198",258200
"8199",328000
"8200",794000
"8201",795800
"8202",377800
"8203",1096000
"8204",529800
"8205",268000
"8206",438800
"8207",877400
"8208",532000
"8209",1275000
"8210",453000
"8211",387400
"8212",1315000
"8213",537200
"8214",492000
"8215",333400
"8216",598800
"8217",312400
"8218",538400
"8219",536000
"8220",262600
"8221",400800
"8222",244600
"8223",265600
"8224",368800
"8225",713200
"8226",557400
"8227",550000
"8228",255600
"8229",705400
"8230",291000
"8231",867000
"8232",407600
"8233",572000
"8234",674200
"8235",680800
"8236",218600
"8237",205200
"8238",277200
"8239",645800
"8240",815400
"8241",792000
"8242",732000
"8243",743000
"8244",523400
"8245",615400
"8246",323400
"8247",729000
"8248",299600
"8249",545600
"8250",332000
"8251",601200
"8252",567000
"8253",1166000
"8254",291200
"8255",360400
"8256",858600
"8257",1420000
"8258",747200
"8259",523800
"8260",481400
"8261",439800
"8262",515400
"8263",400200
"8264",287800
"8265",423400
"8266",559000
"8267",412000
"8268",358200
"8269",487400
"8270",882000
"8271",454400
"8272",434600
"8273",414400
"8274",259400
"8275",186400
"8276",215600
"8277",262000
"8278",1424000
"8279",238000
"8280",611000
"8281",518600
"8282",283200
"8283",904400
"8284",569400
"8285",294200
"8286",525000
"8287",446200
"8288",222600
"8289",348200
"8290",534400
"8291",203000
"8292",770000
"8293",407400
"8294",392000
"8295",1108000
"8296",501200
"8297",544400
"8298",578000
"8299",515200
"8300",202000
"8301",344400
"8302",639800
"8303",750000
"8304",352400
"8305",262000
"8306",908800
"8307",240200
"8308",272600
"8309",193200
"8310",300200
"8311",575000
"8312",318800
"8313",328000
"8314",672400
"8315",239400
"8316",492400
"8317",818400
"8318",415200
"8319",494800
"8320",272800
"8321",306000
"8322",651000
"8323",850600
"8324",241200
"8325",273400
"8326",553600
"8327",736200
"8328",1694000
"8329",375000
"8330",273200
"8331",264000
"8332",414600
"8333",831200
"8334",716200
"8335",762800
"8336",388000
"8337",424200
"8338",188200
"8339",463400
"8340",330800
"8341",850400
"8342",195400
"8343",274200
"8344",567000
"8345",555000
"8346",1038200
"8347",561600
"8348",216600
"8349",238400
"8350",274000
"8351",800400
"8352",237000
"8353",421000
"8354",187600
"8355",538200
"8356",275400
"8357",565400
"8358",244400
"8359",323400
"8360",304600
"8361",464000
"8362",238000
"8363",1048800
"8364",212800
"8365",560800
"8366",581200
"8367",172200
"8368",267200
"8369",468200
"8370",599000
"8371",360400
"8372",860400
"8373",1522000
"8374",379800
"8375",671600
"8376",387600
"8377",362200
"8378",279800
"8379",1718000
"8380",244200
"8381",293400
"8382",221000
"8383",769600
"8384",429000
"8385",233200
"8386",516400
"8387",339200
"8388",1690000
"8389",242200
"8390",511400
"8391",537500
"8392",585200
"8393",543600
"8394",308600
"8395",205600
"8396",635600
"8397",275400
"8398",378600
"8399",559800
"8400",517200
"8401",523000
"8402",1418000
"8403",565400
"8404",1016800
"8405",391400
"8406",391000
"8407",1326000
"8408",191600
"8409",484400
"8410",465200
"8411",467800
"8412",205600
"8413",515200
"8414",328000
"8415",349200
"8416",581200
"8417",615200
"8418",335800
"8419",720000
"8420",428600
"8421",469000
"8422",569400
"8423",337600
"8424",437400
"8425",357000
"8426",636000
"8427",1161000
"8428",1037800
"8429",386800
"8430",218200
"8431",441400
"8432",483600
"8433",1444000
"8434",475600
"8435",542000
"8436",388800
"8437",531000
"8438",505800
"8439",273800
"8440",543600
"8441",705000
"8442",271600
"8443",486200
"8444",269600
"8445",243800
"8446",249200
"8447",251000
"8448",463600
"8449",389000
"8450",294800
"8451",592600
"8452",1092200
"8453",535800
"8454",245600
"8455",383400
"8456",557200
"8457",872000
"8458",475000
"8459",472600
"8460",455200
"8461",322200
"8462",283600
"8463",384000
"8464",440600
"8465",286600
"8466",555800
"8467",895400
"8468",421800
"8469",305800
"8470",494800
"8471",443400
"8472",438800
"8473",539800
"8474",506400
"8475",472600
"8476",929000
"8477",352600
"8478",241800
"8479",366800
"8480",358000
"8481",422000
"8482",422800
"8483",237800
"8484",242000
"8485",577400
"8486",285800
"8487",415600
"8488",315400
"8489",506800
"8490",281400
"8491",437000
"8492",433200
"8493",1010000
"8494",790200
"8495",299200
"8496",596200
"8497",600600
"8498",477000
"8499",332000
"8500",927600
"8501",590200
"8502",505600
"8503",210800
"8504",392000
"8505",803400
"8506",263800
"8507",726000
"8508",766600
"8509",928000
"8510",463800
"8511",402800
"8512",370200
"8513",381400
"8514",431400
"8515",861600
"8516",245600
"8517",1034000
"8518",443200
"8519",494000
"8520",974200
"8521",364600
"8522",1015000
"8523",512800
"8524",232200
"8525",961400
"8526",939400
"8527",470800
"8528",6e+05
"8529",877000
"8530",269400
"8531",2e+05
"8532",234800
"8533",708400
"8534",216000
"8535",270000
"8536",506200
"8537",448800
"8538",410600
"8539",508000
"8540",286000
"8541",498400
"8542",444600
"8543",364600
"8544",486400
"8545",534000
"8546",820800
"8547",351400
"8548",263400
"8549",315400
"8550",475000
"8551",430600
"8552",541200
"8553",612600
"8554",267600
"8555",767600
"8556",668200
"8557",569800
"8558",623400
"8559",531000
"8560",520600
"8561",198000
"8562",415800
"8563",654800
"8564",458000
"8565",166200
"8566",506400
"8567",257000
"8568",470600
"8569",226200
"8570",251400
"8571",519400
"8572",243000
"8573",469600
"8574",269600
"8575",308400
"8576",296200
"8577",661800
"8578",298600
"8579",294800
"8580",389600
"8581",333400
"8582",492200
"8583",280800
"8584",285000
"8585",365000
"8586",369000
"8587",428000
"8588",253600
"8589",836000
"8590",501600
"8591",666000
"8592",453400
"8593",543000
"8594",377400
"8595",501200
"8596",586800
"8597",457200
"8598",198000
"8599",732400
"8600",195400
"8601",519600
"8602",465800
"8603",226000
"8604",483800
"8605",402600
"8606",1810000
"8607",765400
"8608",576600
"8609",1003800
"8610",333400
"8611",360000
"8612",867600
"8613",366600
"8614",207000
"8615",344800
"8616",426000
"8617",220600
"8618",366400
"8619",399200
"8620",651600
"8621",456000
"8622",385600
"8623",731600
"8624",219800
"8625",447400
"8626",584200
"8627",550800
"8628",457600
"8629",599600
"8630",726400
"8631",440000
"8632",644800
"8633",509200
"8634",331000
"8635",214200
"8636",202000
"8637",264200
"8638",513400
"8639",224200
"8640",546400
"8641",322400
"8642",302800
"8643",443800
"8644",314600
"8645",1478000
"8646",587400
"8647",631400
"8648",489800
"8649",958400
"8650",393200
"8651",317400
"8652",221600
"8653",711600
"8654",695800
"8655",474000
"8656",345800
"8657",366600
"8658",452400
"8659",416200
"8660",444200
"8661",822400
"8662",339800
"8663",250400
"8664",604400
"8665",317400
"8666",384200
"8667",326600
"8668",299400
"8669",266600
"8670",451800
"8671",565200
"8672",575200
"8673",397800
"8674",254800
"8675",411800
"8676",221000
"8677",432000
"8678",347600
"8679",469800
"8680",314400
"8681",419200
"8682",429800
"8683",472400
"8684",566200
"8685",388000
"8686",256400
"8687",512200
"8688",516800
"8689",771800
"8690",521000
"8691",245800
"8692",364400
"8693",238000
"8694",670600
"8695",468200
"8696",360200
"8697",287200
"8698",559000
"8699",274000
"8700",388800
"8701",583800
"8702",485800
"8703",968000
"8704",372000
"8705",578200
"8706",501200
"8707",551200
"8708",284000
"8709",269800
"8710",390200
"8711",457000
"8712",726000
"8713",851000
"8714",299600
"8715",229400
"8716",234800
"8717",392000
"8718",455400
"8719",289200
"8720",279000
"8721",277200
"8722",737200
"8723",1022000
"8724",503600
"8725",436000
"8726",1488400
"8727",440400
"8728",354200
"8729",350200
"8730",289000
"8731",683800
"8732",756400
"8733",1152000
"8734",450800
"8735",639800
"8736",792000
"8737",524200
"8738",218600
"8739",581600
"8740",483200
"8741",453800
"8742",300200
"8743",487000
"8744",489200
"8745",698600
"8746",1122200
"8747",261800
"8748",527800
"8749",319600
"8750",271200
"8751",552800
"8752",876800
"8753",632400
"8754",285200
"8755",296200
"8756",486800
"8757",257200
"8758",677000
"8759",434200
"8760",631400
"8761",290400
"8762",311600
"8763",400400
"8764",422200
"8765",401000
"8766",572800
"8767",360800
"8768",260400
"8769",505000
"8770",284000
"8771",542400
"8772",292000
"8773",292600
"8774",308400
"8775",207200
"8776",702400
"8777",231600
"8778",249600
"8779",449200
"8780",1181800
"8781",282400
"8782",260400
"8783",930000
"8784",449000
"8785",486400
"8786",592600
"8787",258200
"8788",317800
"8789",334600
"8790",725200
"8791",671400
"8792",451200
"8793",249200
"8794",995000
"8795",538800
"8796",191000
"8797",488600
"8798",578200
"8799",467400
"8800",605400
"8801",835600
"8802",326200
"8803",641800
"8804",1476000
"8805",263800
"8806",248200
"8807",252400
"8808",509200
"8809",248200
"8810",1135600
"8811",596000
"8812",421000
"8813",340000
"8814",745600
"8815",234200
"8816",447800
"8817",478000
"8818",307800
"8819",683400
"8820",434800
"8821",341000
"8822",792800
"8823",540400
"8824",300200
"8825",741000
"8826",339000
"8827",292000
"8828",283200
"8829",684400
"8830",298400
"8831",325600
"8832",577600
"8833",369000
"8834",615600
"8835",656000
"8836",369800
"8837",349400
"8838",278800
"8839",342400
"8840",957600
"8841",412800
"8842",543000
"8843",480000
"8844",370600
"8845",358800
"8846",637600
"8847",1624000
"8848",473666.667
"8849",267800
"8850",402800
"8851",1125800
"8852",392600
"8853",446600
"8854",549800
"8855",1002000
"8856",330400
"8857",234600
"8858",471600
"8859",537800
"8860",319800
"8861",316200
"8862",594800
"8863",305800
"8864",237400
"8865",263600
"8866",336800
"8867",285200
"8868",219200
"8869",391600
"8870",544200
"8871",270000
"8872",466400
"8873",379200
"8874",355400
"8875",633000
"8876",261600
"8877",249400
"8878",466200
"8879",272000
"8880",463800
"8881",304400
"8882",286200
"8883",335800
"8884",749600
"8885",282600
"8886",880800
"8887",519000
"8888",228800
"8889",515400
"8890",982000
"8891",416800
"8892",406600
"8893",403600
"8894",216400
"8895",445600
"8896",405200
"8897",255200
"8898",485800
"8899",320000
"8900",466400
"8901",430200
"8902",1009000
"8903",338000
"8904",544400
"8905",450800
"8906",417800
"8907",495000
"8908",332400
"8909",501400
"8910",432200
"8911",238400
"8912",941000
"8913",633200
"8914",586000
"8915",763600
"8916",495800
"8917",171700
"8918",371600
"8919",310600
"8920",330400
"8921",497400
"8922",448200
"8923",775000
"8924",448200
"8925",488200
"8926",487600
"8927",229000
"8928",576400
"8929",508000
"8930",321800
"8931",656800
"8932",329600
"8933",244400
"8934",580400
"8935",1276000
"8936",345400
"8937",372800
"8938",1688000
"8939",585000
"8940",282400
"8941",588000
"8942",651600
"8943",611600
"8944",517400
"8945",359200
"8946",1598000
"8947",827000
"8948",857200
"8949",318400
"8950",200600
"8951",513400
"8952",282000
"8953",384400
"8954",563400
"8955",377200
"8956",863400
"8957",238000
"8958",579600
"8959",551200
"8960",244000
"8961",231000
"8962",340800
"8963",444000
"8964",748800
"8965",440600
"8966",572600
"8967",393200
"8968",216400
"8969",552800
"8970",223800
"8971",385000
"8972",319600
"8973",341000
"8974",174600
"8975",499400
"8976",477600
"8977",358600
"8978",359800
"8979",242400
"8980",318600
"8981",180800
"8982",317800
"8983",543000
"8984",557200
"8985",866400
"8986",378400
"8987",503200
"8988",759000
"8989",374800
"8990",406000
"8991",228600
"8992",379000
"8993",259800
"8994",676200
"8995",274200
"8996",204200
"8997",629200
"8998",1098000
"8999",322600
"9000",289400
"9001",819000
"9002",309000
"9003",370600
"9004",1501000
"9005",1486000
"9006",278000
"9007",1072400
"9008",274000
"9009",512000
"9010",508000
"9011",688800
"9012",740800
"9013",1029600
"9014",1794000
"9015",267800
"9016",331800
"9017",365000
"9018",635200
"9019",319400
"9020",334200
"9021",439000
"9022",327600
"9023",222800
"9024",1261400
"9025",301400
"9026",227000
"9027",1172000
"9028",654800
"9029",203600
"9030",737800
"9031",443000
"9032",240600
"9033",383400
"9034",1106400
"9035",794200
"9036",202000
"9037",625000
"9038",891000
"9039",450000
"9040",484200
"9041",641000
"9042",564200
"9043",533800
"9044",624000
"9045",709600
"9046",689400
"9047",672800
"9048",291000
"9049",439000
"9050",363600
"9051",548800
"9052",476800
"9053",213800
"9054",506600
"9055",547400
"9056",528200
"9057",222400
"9058",289200
"9059",425600
"9060",294800
"9061",460800
"9062",258200
"9063",299600
"9064",381800
"9065",558200
"9066",453000
"9067",705800
"9068",331000
"9069",676600
"9070",292600
"9071",488400
"9072",408400
"9073",356000
"9074",413200
"9075",334600
"9076",595800
"9077",290800
"9078",898000
"9079",188800
"9080",360600
"9081",681000
"9082",512200
"9083",214800
"9084",2422000
"9085",533200
"9086",251000
"9087",280200
"9088",475200
"9089",222000
"9090",424600
"9091",286800
"9092",528600
"9093",285400
"9094",495400
"9095",509800
"9096",347600
"9097",776200
"9098",547400
"9099",199600
"9100",359400
"9101",661000
"9102",564200
"9103",1956000
"9104",268800
"9105",854000
"9106",249600
"9107",250200
"9108",292000
"9109",796400
"9110",558000
"9111",532600
"9112",445600
"9113",2190000
"9114",660200
"9115",268800
"9116",507400
"9117",201000
"9118",253200
"9119",316200
"9120",680400
"9121",1178000
"9122",385600
"9123",797400
"9124",360800
"9125",526600
"9126",652600
"9127",431400
"9128",569000
"9129",209600
"9130",257800
"9131",1262600
"9132",429800
"9133",246200
"9134",453200
"9135",1082000
"9136",411200
"9137",1125200
"9138",969000
"9139",647200
"9140",314800
"9141",312400
"9142",548400
"9143",284400
"9144",837000
"9145",176400
"9146",539200
"9147",263200
"9148",498000
"9149",746600
"9150",412200
"9151",662800
"9152",1632000
"9153",408000
"9154",347600
"9155",195800
"9156",190000
"9157",511600
"9158",147400
"9159",283600
"9160",250600
"9161",284000
"9162",306400
"9163",265000
"9164",740800
"9165",316400
"9166",348600
"9167",412600
"9168",567800
"9169",611200
"9170",463800
"9171",1073800
"9172",274800
"9173",510800
"9174",725800
"9175",524200
"9176",594200
"9177",341800
"9178",813000
"9179",268400
"9180",272600
"9181",264800
"9182",594600
"9183",554800
"9184",444800
"9185",646000
"9186",205600
"9187",383200
"9188",251000
"9189",337200
"9190",449000
"9191",1122000
"9192",526600
"9193",235400
"9194",255600
"9195",1672000
"9196",256400
"9197",742400
"9198",800200
"9199",271800
"9200",433800
"9201",406800
"9202",277200
"9203",394800
"9204",190000
"9205",306600
"9206",220000
"9207",594000
"9208",381400
"9209",408600
"9210",359800
"9211",243600
"9212",351000
"9213",415000
"9214",235400
"9215",356600
"9216",361000
"9217",533200
"9218",597600
"9219",287600
"9220",1266666.667
"9221",647600
"9222",517000
"9223",487600
"9224",452200
"9225",303200
"9226",411000
"9227",600800
"9228",384800
"9229",569600
"9230",394600
"9231",670200
"9232",720200
"9233",901600
"9234",270600
"9235",368200
"9236",588600
"9237",250600
"9238",498200
"9239",305600
"9240",317600
"9241",534400
"9242",531400
"9243",412800
"9244",238800
"9245",1390000
"9246",408000
"9247",573800
"9248",510600
"9249",389800
"9250",378400
"9251",374000
"9252",261800
"9253",271600
"9254",1408000
"9255",232400
"9256",439000
"9257",639800
"9258",709200
"9259",207000
"9260",626000
"9261",288600
"9262",683000
"9263",352800
"9264",1056000
"9265",416400
"9266",440800
"9267",332200
"9268",425400
"9269",480200
"9270",510200
"9271",1606000
"9272",493800
"9273",1290200
"9274",205000
"9275",355800
"9276",603400
"9277",383200
"9278",244000
"9279",402200
"9280",212200
"9281",472400
"9282",561600
"9283",998000
"9284",506400
"9285",700400
"9286",524000
"9287",623400
"9288",793200
"9289",847400
"9290",573400
"9291",436000
"9292",216400
"9293",425600
"9294",369800
"9295",420800
"9296",622600
"9297",546200
"9298",346800
"9299",458600
"9300",220600
"9301",403000
"9302",301000
"9303",636800
"9304",394200
"9305",346600
"9306",703800
"9307",279600
"9308",618400
"9309",626800
"9310",299600
"9311",497600
"9312",355800
"9313",655800
"9314",520200
"9315",301600
"9316",208200
"9317",682800
"9318",416000
"9319",322400
"9320",692600
"9321",557200
"9322",254200
"9323",357600
"9324",778400
"9325",859200
"9326",421400
"9327",257200
"9328",540800
"9329",189000
"9330",340000
"9331",350400
"9332",599800
"9333",289000
"9334",786400
"9335",767400
"9336",355000
"9337",591800
"9338",389400
"9339",898000
"9340",225000
"9341",366800
"9342",334000
"9343",449000
"9344",549000
"9345",233000
"9346",866800
"9347",500600
"9348",489800
"9349",773400
"9350",540800
"9351",297800
"9352",325400
"9353",936800
"9354",368800
"9355",217800
"9356",554000
"9357",413400
"9358",474800
"9359",996000
"9360",829000
"9361",246600
"9362",428000
"9363",306000
"9364",296200
"9365",495000
"9366",377600
"9367",511600
"9368",464000
"9369",475400
"9370",501400
"9371",542200
"9372",704600
"9373",333000
"9374",630800
"9375",614400
"9376",565200
"9377",1451000
"9378",649600
"9379",249600
"9380",307200
"9381",1604000
"9382",479800
"9383",395000
"9384",482400
"9385",407000
"9386",1252000
"9387",597200
"9388",590800
"9389",332800
"9390",245666.667
"9391",876400
"9392",515800
"9393",409400
"9394",571000
"9395",263600
"9396",437600
"9397",990200
"9398",471000
"9399",718800
"9400",307800
"9401",322000
"9402",299000
"9403",1131600
"9404",506000
"9405",433800
"9406",512200
"9407",496200
"9408",391000
"9409",269400
"9410",683200
"9411",1106600
"9412",328000
"9413",653200
"9414",298600
"9415",359400
"9416",648000
"9417",1048000
"9418",320000
"9419",326800
"9420",371600
"9421",511400
"9422",510600
"9423",235800
"9424",520200
"9425",341000
"9426",377400
"9427",726000
"9428",232600
"9429",262200
"9430",614800
"9431",470800
"9432",342400
"9433",456200
"9434",373400
"9435",657800
"9436",460000
"9437",553400
"9438",340600
"9439",572200
"9440",446000
"9441",381200
"9442",305800
"9443",615800
"9444",234800
"9445",252000
"9446",470200
"9447",411200
"9448",206400
"9449",1299000
"9450",453000
"9451",516400
"9452",313600
"9453",225600
"9454",386800
"9455",563000
"9456",417666.667
"9457",456600
"9458",207800
"9459",848800
"9460",309400
"9461",275600
"9462",524800
"9463",569000
"9464",1160600
"9465",273000
"9466",311600
"9467",233000
"9468",498000
"9469",1307600
"9470",494200
"9471",549400
"9472",474200
"9473",320000
"9474",1141000
"9475",282000
"9476",331200
"9477",514200
"9478",488200
"9479",327800
"9480",832000
"9481",352200
"9482",379200
"9483",203600
"9484",755600
"9485",372000
"9486",165400
"9487",401200
"9488",196200
"9489",620800
"9490",605200
"9491",364000
"9492",554400
"9493",300400
"9494",405200
"9495",282000
"9496",331400
"9497",383600
"9498",1392000
"9499",255000
"9500",418600
"9501",246400
"9502",270400
"9503",563000
"9504",711200
"9505",320800
"9506",1153400
"9507",242000
"9508",241800
"9509",659200
"9510",412600
"9511",643000
"9512",799600
"9513",635600
"9514",381000
"9515",430400
"9516",261200
"9517",836200
"9518",359600
"9519",561600
"9520",301800
"9521",563200
"9522",214400
"9523",455800
"9524",216200
"9525",310400
"9526",2080000
"9527",331200
"9528",1077400
"9529",339600
"9530",446400
"9531",321000
"9532",458400
"9533",618800
"9534",245200
"9535",356600
"9536",165600
"9537",788000
"9538",259000
"9539",656200
"9540",258200
"9541",188400
"9542",392200
"9543",247400
"9544",451400
"9545",677400
"9546",227400
"9547",464200
"9548",282400
"9549",406200
"9550",526600
"9551",1189000
"9552",326400
"9553",522600
"9554",257600
"9555",557800
"9556",359600
"9557",602800
"9558",274200
"9559",1189800
"9560",729600
"9561",520800
"9562",479800
"9563",680400
"9564",403600
"9565",591600
"9566",289000
"9567",507600
"9568",260000
"9569",244200
"9570",192600
"9571",636800
"9572",318000
"9573",313000
"9574",469800
"9575",427000
"9576",618400
"9577",214400
"9578",905000
"9579",542000
"9580",470600
"9581",708800
"9582",401000
"9583",339200
"9584",1341000
"9585",537800
"9586",338200
"9587",344200
"9588",573200
"9589",417800
"9590",338600
"9591",811000
"9592",212000
"9593",879000
"9594",249000
"9595",443200
"9596",778200
"9597",225400
"9598",199800
"9599",861200
"9600",272600
"9601",352000
"9602",233800
"9603",484400
"9604",245600
"9605",190800
"9606",490400
"9607",486600
"9608",794600
"9609",419200
"9610",402800
"9611",520200
"9612",548400
"9613",425400
"9614",596000
"9615",541800
"9616",409800
"9617",229000
"9618",639000
"9619",618600
"9620",344200
"9621",503400
"9622",829000
"9623",510800
"9624",280000
"9625",553200
"9626",859800
"9627",449400
"9628",496600
"9629",387400
"9630",366400
"9631",465600
"9632",290000
"9633",288800
"9634",459800
"9635",426600
"9636",787600
"9637",905000
"9638",405200
"9639",607400
"9640",356000
"9641",402000
"9642",434600
"9643",631200
"9644",530200
"9645",556400
"9646",646600
"9647",450000
"9648",373400
"9649",623800
"9650",615400
"9651",460600
"9652",427000
"9653",558400
"9654",523000
"9655",215600
"9656",633600
"9657",440200
"9658",574400
"9659",510600
"9660",455600
"9661",601400
"9662",1060600
"9663",351000
"9664",789400
"9665",447600
"9666",174000
"9667",918000
"9668",262000
"9669",264800
"9670",471800
"9671",282200
"9672",282000
"9673",235800
"9674",582800
"9675",760200
"9676",445200
"9677",247400
"9678",187200
"9679",881000
"9680",334600
"9681",262600
"9682",348600
"9683",650000
"9684",382600
"9685",508800
"9686",431200
"9687",692400
"9688",341000
"9689",579200
"9690",640600
"9691",215200
"9692",559800
"9693",197600
"9694",217600
"9695",550800
"9696",424600
"9697",187400
"9698",1026000
"9699",404000
"9700",245000
"9701",1778000
"9702",482600
"9703",289000
"9704",702200
"9705",446200
"9706",755000
"9707",383600
"9708",282800
"9709",352800
"9710",646600
"9711",185600
"9712",407600
"9713",513800
"9714",306200
"9715",317800
"9716",807400
"9717",307000
"9718",446000
"9719",822000
"9720",344400
"9721",221000
"9722",580200
"9723",671400
"9724",868800
"9725",741000
"9726",492600
"9727",295000
"9728",518200
"9729",324000
"9730",238800
"9731",761600
"9732",434600
"9733",505400
"9734",1156000
"9735",274400
"9736",273800
"9737",760800
"9738",683000
"9739",389200
"9740",1572000
"9741",806000
"9742",449400
"9743",247333.333
"9744",1042200
"9745",548800
"9746",1056000
"9747",315400
"9748",502400
"9749",475400
"9750",620600
"9751",445600
"9752",582800
"9753",675200
"9754",237000
"9755",1746000
"9756",639600
"9757",473000
"9758",601400
"9759",511800
"9760",210800
"9761",981800
"9762",384000
"9763",590200
"9764",349200
"9765",298000
"9766",363200
"9767",769400
"9768",472400
"9769",229200
"9770",432800
"9771",381400
"9772",1019000
"9773",532400
"9774",388200
"9775",529800
"9776",573200
"9777",614800
"9778",290000
"9779",1476000
"9780",295800
"9781",773000
"9782",345800
"9783",820800
"9784",793800
"9785",577000
"9786",756600
"9787",304600
"9788",661000
"9789",387000
"9790",936400
"9791",273400
"9792",888600
"9793",541200
"9794",287200
"9795",565600
"9796",253600
"9797",1736000
"9798",344600
"9799",531600
"9800",590800
"9801",381400
"9802",792000
"9803",417600
"9804",205400
"9805",743400
"9806",443000
"9807",557200
"9808",542600
"9809",240600
"9810",193600
"9811",185800
"9812",556000
"9813",820400
"9814",395800
"9815",1514000
"9816",547800
"9817",290400
"9818",349200
"9819",481400
"9820",271800
"9821",877600
"9822",893600
"9823",1219000
"9824",254200
"9825",915000
"9826",567000
"9827",1289600
"9828",415400
"9829",515600
"9830",326600
"9831",413400
"9832",206400
"9833",588000
"9834",358000
"9835",401800
"9836",1060600
"9837",239400
"9838",329800
"9839",436000
"9840",381000
"9841",288200
"9842",386400
"9843",1035000
"9844",561200
"9845",303200
"9846",1112000
"9847",190000
"9848",270000
"9849",707600
"9850",327200
"9851",207000
"9852",266400
"9853",1706000
"9854",544800
"9855",337600
"9856",324000
"9857",485800
"9858",429200
"9859",338200
"9860",256833.333
"9861",243000
"9862",522400
"9863",358800
"9864",409200
"9865",785800
"9866",319600
"9867",257666.667
"9868",470400
"9869",984000
"9870",592000
"9871",739600
"9872",362400
"9873",187200
"9874",262000
"9875",587600
"9876",488800
"9877",793800
"9878",647800
"9879",542600
"9880",240200
"9881",275400
"9882",306800
"9883",538800
"9884",337800
"9885",523200
"9886",530000
"9887",494000
"9888",436000
"9889",245200
"9890",281000
"9891",266400
"9892",586400
"9893",603400
"9894",417000
"9895",229800
"9896",700800
"9897",653000
"9898",382000
"9899",724200
"9900",340400
"9901",523600
"9902",295600
"9903",238600
"9904",713800
"9905",426400
"9906",238200
"9907",401200
"9908",510600
"9909",504200
"9910",847600
"9911",480400
"9912",322000
"9913",287600
"9914",519600
"9915",775000
"9916",559000
"9917",592200
"9918",505000
"9919",345000
"9920",253800
"9921",375400
"9922",703000
"9923",596400
"9924",739400
"9925",351800
"9926",321200
"9927",345400
"9928",549800
"9929",376600
"9930",760800
"9931",2385000
"9932",322600
"9933",352200
"9934",561000
"9935",282000
"9936",322600
"9937",247800
"9938",761800
"9939",1371000
"9940",197000
"9941",348000
"9942",281600
"9943",641200
"9944",249400
"9945",889200
"9946",476600
"9947",493000
"9948",503000
"9949",1636000
"9950",285800
"9951",682800
"9952",511600
"9953",2290000
"9954",771200
"9955",605800
"9956",674200
"9957",335800
"9958",459000
"9959",270000
"9960",427400
"9961",847400
"9962",237600
"9963",551400
"9964",356600
"9965",409600
"9966",717800
"9967",421800
"9968",465600
"9969",542200
"9970",452800
"9971",310000
"9972",446000
"9973",443400
"9974",292600
"9975",1956000
"9976",524000
"9977",829000
"9978",225400
"9979",759600
"9980",662800
"9981",576200
"9982",561600
"9983",598000
"9984",233400
"9985",1094000
"9986",447800
"9987",298200
"9988",453200
"9989",395600
"9990",584000
"9991",300600
"9992",494600
"9993",229800
"9994",1072000
"9995",304600
"9996",431600
"9997",463800
"9998",746000
"9999",679600
"10000",553400
"10001",491200
"10002",549000
"10003",630200
"10004",536800
"10005",891000
"10006",423000
"10007",206200
"10008",354000
"10009",420800
"10010",659400
"10011",263400
"10012",554000
"10013",469600
"10014",411400
"10015",796800
"10016",294800
"10017",210600
"10018",657400
"10019",1040800
"10020",257800
"10021",748600
"10022",598200
"10023",1391000
"10024",1884000
"10025",388600
"10026",1278000
"10027",126600
"10028",714800
"10029",273000
"10030",225800
"10031",487800
"10032",389000
"10033",631200
"10034",240800
