"","x"
"1349",199717.329694826
"1350",922380.063408789
"1351",186054.973633651
"1352",1055682.87963511
"1353",357837.525950078
"1354",183166.654045025
"1355",201346.659384082
"1356",184664.370307109
"1357",424192.299003863
"1358",527032.000216544
"1359",803511.852450921
"1360",214849.75527102
"1361",860144.880873419
"1362",538847.432262821
"1363",653633.311518692
"1364",174681.277678777
"1365",534808.226519885
"1366",862719.997141548
"1367",530206.360190514
"1368",445548.730678895
"1369",804622.410255413
"1370",926892.155965867
"1371",593266.895030248
"1372",650728.371326538
"1373",648032.13926685
"1374",778288.267696879
"1375",450630.22215177
"1376",546197.87525414
"1377",613708.046480334
"1378",616563.535727273
"1379",525103.019072047
"1380",1036039.00043713
"1381",455436.247978524
"1382",507965.490246592
"1383",484434.072018833
"1384",96841.3858293215
"1385",798404.653091936
"1386",453205.417064237
"1387",648360.901008743
"1388",895752.2075759
"1389",325325.692025758
"1390",92460.0311170443
"1391",742824.447409033
"1392",437759.240542771
"1393",399414.918460343
"1394",659645.054588927
"1395",1218328.06974287
"1396",414465.73017167
"1397",690707.314854285
"1398",834069.999091489
"1399",747593.85851366
"1400",896541.881573898
"1401",166590.626696034
"1402",813404.11147313
"1403",595567.623410014
"1404",722637.473442945
"1405",432785.703736281
"1406",270869.906753889
"1407",504957.017755372
"1408",772699.755584668
"1409",227786.998513152
"1410",389049.833795032
"1411",81352.1219075933
"1412",635088.061170297
"1413",512242.566381746
"1414",536739.388568876
"1415",314488.433215589
"1416",593882.596708252
"1417",392561.967858551
"1418",868836.789541784
"1419",632802.670348886
"1420",500078.71200023
"1421",409439.997278781
"1422",362167.736988523
"1423",674044.572407397
"1424",194638.343267976
"1425",324857.542275931
"1426",882050.772438586
"1427",528564.819427753
"1428",649373.609377298
"1429",1306971.09638785
"1430",530640.746786306
"1431",466779.670798113
"1432",690502.374229378
"1433",528379.338480675
"1434",338099.735700993
"1435",609403.816116674
"1436",1101194.77007992
"1437",463656.436932351
"1438",554273.601849109
"1439",488020.057934868
"1440",1043573.99628562
"1441",355823.853134287
"1442",500766.788468527
"1443",716451.377450857
"1444",282201.914597752
"1445",1035892.43001286
"1446",127636.21286252
"1447",520080.352953111
"1448",540685.67282733
"1449",285580.661758475
"1450",282992.363310245
"1451",286380.335675851
"1452",638954.826915945
"1453",206451.448948289
"1454",496842.643860714
"1455",500524.712142435
"1456",644113.143350343
"1457",495963.046206936
"1458",805108.228125116
"1459",425847.094913235
"1460",298748.313641538
"1461",765374.747235578
"1462",461188.887782454
"1463",143868.668874821
"1464",605478.230079817
"1465",501867.201982092
"1466",385323.638048995
"1467",401495.915645048
"1468",517967.866441817
"1469",349712.188455394
"1470",393661.33630116
"1471",339228.633157217
"1472",177343.349119581
"1473",763875.92516472
"1474",519445.294133009
"1475",854214.07119686
"1476",435748.93031615
"1477",641912.295555967
"1478",863632.630888148
"1479",935174.484365869
"1480",402895.390384903
"1481",482635.002505655
"1482",589890.022377518
"1483",280660.947470481
"1484",1094214.91198097
"1485",1122179.58066117
"1486",1082348.3717197
"1487",856153.072380635
"1488",266928.128177512
"1489",826096.974515409
"1490",520139.52889171
"1491",1001224.59612338
"1492",548352.065435765
"1493",413272.822209048
"1494",966788.425474894
"1495",182962.258717779
"1496",470205.729967772
"1497",212127.262317383
"1498",198360.136592096
"1499",241557.778081552
"1500",917766.125094719
"1501",554412.872551063
"1502",1366959.2704531
"1503",661508.536854966
"1504",414483.880747809
"1505",558010.688656313
"1506",832096.622034168
"1507",463322.084651111
"1508",494288.322127978
"1509",152121.391345929
"1510",196162.574167984
"1511",497998.531877677
"1512",522760.332295071
"1513",149110.10015192
"1514",200344.629962785
"1515",303167.15374747
"1516",915301.540654035
"1517",422605.216364201
"1518",807032.437035987
"1519",861264.865283198
"1520",1066019.57135698
"1521",790752.835881875
"1522",457962.094740113
"1523",482080.021350016
"1524",523974.237597585
"1525",653684.688721301
"1526",90086.1709524213
"1527",911872.4273272
"1528",471580.641406573
"1529",1107233.25619269
"1530",498268.25020258
"1531",592076.353461937
"1532",400836.116722053
"1533",1356444.08281116
"1534",798552.984212618
"1535",444751.516830338
"1536",482764.215619782
"1537",456243.52079366
"1538",1010438.07255081
"1539",350475.308501379
"1540",375149.792800308
"1541",1182808.77743099
"1542",138863.251364984
"1543",1639250.89907211
"1544",1048154.39553489
"1545",335887.101193337
"1546",610029.663066097
"1547",833747.315105236
"1548",712469.017521355
"1549",588897.502737546
"1550",467372.500362075
"1551",540012.113935549
"1552",972262.898769845
"1553",1232868.46388975
"1554",1188732.0772873
"1555",597805.297474725
"1556",550721.296125119
"1557",210749.958665343
"1558",302530.005537843
"1559",230347.171685521
"1560",221996.678892161
"1561",466736.131357858
"1562",440466.409676064
"1563",1022948.46637118
"1564",234707.900369457
"1565",287044.14233934
"1566",693341.240577062
"1567",580138.960324904
"1568",520851.192884799
"1569",588006.651104687
"1570",289163.546913838
"1571",712332.754309055
"1572",676751.427982335
"1573",306761.158568605
"1574",722799.277625869
"1575",1010656.83923485
"1576",59433.3266950356
"1577",256909.482613479
"1578",617216.384520404
"1579",2131536.25899386
"1580",302737.744082151
"1581",228609.786863029
"1582",935513.611218302
"1583",525833.598249834
"1584",729863.307780057
"1585",631287.431546249
"1586",787619.453059715
"1587",664254.038898663
"1588",1025095.73408332
"1589",362992.392383116
"1590",436417.7663801
"1591",523199.998457014
"1592",1002733.869287
"1593",445215.463631187
"1594",914324.640188497
"1595",532740.944386667
"1596",745609.32479628
"1597",383426.720323133
"1598",848116.854830664
"1599",764099.309806044
"1600",995585.603512226
"1601",412938.502196912
"1602",596469.304705853
"1603",569640.944046957
"1604",663580.733302678
"1605",311019.735946108
"1606",1202751.7757776
"1607",707547.596689419
"1608",757431.584597638
"1609",646224.459513544
"1610",297898.764912125
"1611",497887.626326453
"1612",746820.964100058
"1613",680529.898076328
"1614",515769.531207559
"1615",753378.877126427
"1616",220706.772650001
"1617",157178.271388553
"1618",572613.187928433
"1619",355405.027208962
"1620",722173.950306331
"1621",554316.514820258
"1622",545412.957507823
"1623",549148.384366988
"1624",628999.132071907
"1625",474305.678063696
"1626",210235.219195943
"1627",605403.820719322
"1628",569410.493298057
"1629",555366.140072333
"1630",242143.249305026
"1631",381138.983924222
"1632",-232482.831773426
"1633",629245.193999702
"1634",492553.133986577
"1635",200004.764301358
"1636",647651.889798254
"1637",466895.162411252
"1638",808173.896064915
"1639",472074.609920562
"1640",653410.986329179
"1641",518563.13448921
"1642",538661.629303531
"1643",202188.75025508
"1644",407461.815721596
"1645",1197885.00604618
"1646",252139.923928295
"1647",660691.173683895
"1648",1095683.13528785
"1649",887316.823030511
"1650",1162078.77300672
"1651",877798.757636245
"1652",1047992.80303899
"1653",458372.839382665
"1654",864340.038217085
"1655",615036.97118732
"1656",617244.224508621
"1657",1221775.85327536
"1658",522277.302299054
"1659",430120.587845804
"1660",498804.439586771
"1661",693930.695530351
"1662",371169.610925793
"1663",783058.783013365
"1664",461390.142544372
"1665",644986.800747442
"1666",854582.597664056
"1667",307811.654116447
"1668",479543.542705667
"1669",445352.615160166
"1670",544929.305648598
"1671",534386.928002709
"1672",528630.057901812
"1673",1364105.29387612
"1674",-128543.972510881
"1675",722304.150546915
"1676",240378.27697951
"1677",888681.887021084
"1678",471132.577958554
"1679",624695.835443772
"1680",372538.824878429
"1681",706689.80349792
"1682",698123.903907323
"1683",928856.575108831
"1684",358368.917103323
"1685",731086.815327088
"1686",224228.267932317
"1687",539422.254969458
"1688",448167.210449606
"1689",630006.588327254
"1690",8765.58429756307
"1691",282314.996424718
"1692",785827.379167679
"1693",316045.808732094
"1694",456262.408987714
"1695",526628.680454795
"1696",427918.022308294
"1697",332217.448224877
"1698",438191.337220586
"1699",676349.265984641
"1700",573276.076248146
"1701",1096608.09795422
"1702",1368290.08658861
"1703",116154.624646646
"1704",772428.770934387
"1705",148694.94406565
"1706",939103.063146744
"1707",887482.897909628
"1708",1149421.45619189
"1709",504149.838083906
"1710",948677.442013357
"1711",939719.145089798
"1712",464538.472112094
"1713",214480.657871133
"1714",572478.065013762
"1715",264517.18253776
"1716",47496.8181379868
"1717",750658.13285084
"1718",580381.816848661
"1719",828699.430091209
"1720",791540.404566452
"1721",805124.492878765
"1722",838041.970340709
"1723",1019876.98246024
"1724",1350704.94303196
"1725",1403445.59765522
"1726",1086413.67781923
"1727",981739.597271028
"1728",679758.666290111
"1729",558532.372832231
"1730",1040297.1160101
"1731",449591.794357922
"1732",668090.695664462
"1733",400846.275889795
"1734",380960.911376372
"1735",1003733.36924428
"1736",680928.945638026
"1737",625420.889190829
"1738",783983.910007902
"1739",579612.557909538
"1740",129196.234962228
"1741",295208.031812874
"1742",333059.495556195
"1743",244696.890287139
"1744",555925.55299558
"1745",175254.064070824
"1746",466568.457125185
"1747",530809.863658669
"1748",253346.279197879
"1749",411671.058691753
"1750",692772.762943234
"1751",270822.937440482
"1752",480569.790387696
"1753",773256.643776614
"1754",567630.344392563
"1755",1276183.61341209
"1756",399253.325780583
"1757",201750.962954291
"1758",700006.760127087
"1759",321073.126574927
"1760",659402.011017778
"1761",448580.521353039
"1762",404064.303372219
"1763",601989.453929179
"1764",243825.227214259
"1765",643411.054049628
"1766",409710.569659988
"1767",546500.131746915
"1768",536952.429841761
"1769",314625.726141175
"1770",448455.802802309
"1771",225519.198903832
"1772",684280.188933285
"1773",446536.652059802
"1774",563226.957879792
"1775",869731.824912545
"1776",464191.861492889
"1777",1037634.98721821
"1778",290878.466394986
"1779",437372.42473695
"1780",677613.14692588
"1781",401703.408479763
"1782",672849.614566545
"1783",444826.661992217
"1784",431550.290800087
"1785",265997.41508974
"1786",392515.01807669
"1787",616138.969075501
"1788",706107.539931172
"1789",751488.656786369
"1790",315284.49601992
"1791",1003510.35157502
"1792",441828.846135126
"1793",737076.065362965
"1794",605567.294821203
"1795",316266.558261617
"1796",261089.108337034
"1797",462647.13636886
"1798",400567.071008895
"1799",1130845.9231081
"1800",649557.005319692
"1801",182896.946365426
"1802",266134.001458378
"1803",336338.855153947
"1804",724105.444712571
"1805",206546.675189859
"1806",694099.281104445
"1807",533984.308933681
"1808",506572.084837702
"1809",988812.507147483
"1810",447444.158942838
"1811",184359.326580152
"1812",319738.451881791
"1813",285448.364244285
"1814",662176.317227642
"1815",528537.902861659
"1816",523029.906292301
"1817",184405.961245983
"1818",472377.061801921
"1819",575620.688700371
"1820",646077.055223034
"1821",451477.811067932
"1822",793226.979520931
"1823",312701.017237956
"1824",815724.935100665
"1825",569392.608702907
"1826",364566.778450932
"1827",808655.145357711
"1828",100757.917974528
"1829",369602.680752473
"1830",269019.91470985
"1831",222205.282224936
"1832",430484.187182809
"1833",609233.680833632
"1834",1132411.87207459
"1835",1111246.72037248
"1836",738855.886930468
"1837",747365.384086538
"1838",1130730.48168206
"1839",1258025.59088658
"1840",463747.071746702
"1841",529450.503279469
"1842",1002491.38122975
"1843",1936856.37888836
"1844",368401.394092146
"1845",618652.795932231
"1846",522606.080902577
"1847",33217.6608698797
"1848",440617.652201356
"1849",220459.198703021
"1850",639561.257721365
"1851",500766.636154453
"1852",763170.523455007
"1853",508230.069811366
"1854",87002.3278419105
"1855",931724.581927748
"1856",1043880.07663385
"1857",416626.54114383
"1858",228013.965364603
"1859",956304.280940272
"1860",292356.846102159
"1861",599860.445643568
"1862",428030.974696761
"1863",1188334.16671654
"1864",488824.764006637
"1865",614903.240511741
"1866",362558.784140057
"1867",461939.135585178
"1868",326046.402194543
"1869",389316.987248777
"1870",908525.05819172
"1871",329896.249815883
"1872",373844.201993944
"1873",309706.730836454
"1874",591311.772995403
"1875",415545.945412684
"1876",123482.381554885
"1877",816094.08933806
"1878",254115.865289789
"1879",252499.165292945
"1880",660139.817853038
"1881",992701.955088406
"1882",1074451.63478523
"1883",-173487.673601519
"1884",165297.73283904
"1885",233021.673719927
"1886",246530.025840861
"1887",636241.108725539
"1888",178796.175461644
"1889",629122.521745048
"1890",486277.700812926
"1891",234390.0328319
"1892",351320.91538721
"1893",621618.444682065
"1894",431468.030327355
"1895",225561.852251864
"1896",158577.983301892
"1897",1234070.59880296
"1898",321856.307802247
"1899",902775.941624868
"1900",98630.5858234488
"1901",544009.670319706
"1902",546826.337526332
"1903",260818.249025438
"1904",202495.371897425
"1905",746733.472264907
"1906",531239.370411478
"1907",526962.844571208
"1908",299015.142747379
"1909",740291.720529736
"1910",951446.935843676
"1911",874075.121398191
"1912",669357.812822503
"1913",572538.756282281
"1914",502584.91025192
"1915",755441.686483864
"1916",149406.672194086
"1917",194608.024579726
"1918",678840.994297266
"1919",490091.331711727
"1920",448624.125900995
"1921",629438.147923633
"1922",660068.471768547
"1923",595107.955638018
"1924",471452.234121678
"1925",14326.1013241369
"1926",689490.335572789
"1927",368514.461595823
"1928",-42138.2579623977
"1929",153137.890559912
"1930",252213.901039268
